canonical_project_id,snapshot_month,sector,state,ministry_department,project_age_months,months_to_target,current_time_slip_months,current_cost_overrun_pct,spend_ratio_pct,physical_progress_pct,financial_physical_gap_pct,progress_delta_1m,progress_delta_3m,progress_delta_6m,spend_delta_1m_cr,spend_delta_3m_cr,spend_delta_6m_cr,progress_velocity_3m,schedule_pressure,stagnation_streak_months,target_revision_count_to_date,cost_revision_count_to_date,data_quality_score,missing_core_fields_count,delay_event_next_3m,delay_event_next_6m,cost_escalation_next_3m,cost_escalation_next_6m,future_coverage_3m,future_coverage_6m
P-616612,2025-01,,,,,,,0.0,27.364438839848678,48.0,-20.635561160151322,,,,,,,,,0,0,0,88,1,,,0,0,1,1
P-616612,2025-02,,,,,,,0.0,27.51127157145572,51.0,-23.48872842854428,3.0,,,0.8499999999999943,,,,,0,0,0,88,1,,,0,0,1,1
P-616612,2025-03,,,,,,,0.0,27.939677658968026,52.0,-24.060322341031974,1.0,,,2.480000000000018,,,,,0,0,0,88,1,,,0,0,1,1
P-616612,2025-04,,,,,,,0.0,28.480367600062188,52.0,-23.519632399937812,0.0,4.0,,3.1299999999999955,6.460000000000008,,1.3333333333333333,,1,0,0,88,1,,,0,0,1,1
P-616612,2025-05,,,,,,,0.0,28.480367600062188,52.0,-23.519632399937812,0.0,1.0,,0.0,5.610000000000014,,0.3333333333333333,,2,0,0,84,1,,,0,0,1,1
P-616612,2025-06,,,,,,,0.0,28.65483943408938,53.0,-24.34516056591062,1.0,1.0,,1.009999999999991,4.139999999999986,,0.3333333333333333,,0,0,0,88,1,,,0,0,1,1
P-616612,2025-08,Telecommunication,Bihar,"Department of Water Resources, River Development & GR",,,,0.0,29.675758779733627,54.0,-24.324241220266373,,2.0,3.0,,6.9199999999999875,12.530000000000001,0.6666666666666666,,0,0,0,88,1,,,0,0,1,1
P-616612,2025-09,Telecommunication,Bihar,"Department of Water Resources, River Development & GR",,,,0.0,29.675758779733627,54.0,-24.324241220266373,0.0,1.0,2.0,0.0,5.909999999999997,10.049999999999983,0.3333333333333333,,1,0,0,84,1,,,0,0,1,1
P-616612,2025-10,Telecommunication,Bihar,"Department of Water Resources, River Development & GR",,,,0.0,29.675758779733627,54.0,-24.324241220266373,0.0,,2.0,0.0,,6.9199999999999875,,,2,0,0,84,1,,,0,0,1,1
P-616612,2025-11,Telecommunication,Bihar,"Department of Water Resources, River Development & GR",,,,0.0,29.675758779733627,54.0,-24.324241220266373,0.0,0.0,2.0,0.0,0.0,6.9199999999999875,0.0,,3,0,0,84,1,,,0,,1,0
P-616612,2025-12,Telecommunication,Bihar,"Department of Water Resources, River Development & GR",,,,0.0,29.675758779733627,54.0,-24.324241220266373,0.0,0.0,1.0,0.0,0.0,5.909999999999997,0.0,,4,0,0,84,1,,,0,,1,0
P-616612,2026-01,Telecommunication,Bihar,"Department of Water Resources, River Development & GR",,,,0.0,29.675758779733627,54.0,-24.324241220266373,0.0,0.0,,0.0,0.0,,0.0,,5,0,0,84,1,,,0,,1,0
P-616612,2026-02,Telecommunication,Bihar,"Department of Water Resources, River Development & GR",,,,0.0,29.675758779733627,54.0,-24.324241220266373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6,0,0,84,1,,,,,0,0
P-616612,2026-03,Telecommunication,Bihar,"Department of Water Resources, River Development & GR",,,,0.0,29.675758779733627,54.0,-24.324241220266373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7,0,0,84,1,,,,,0,0
P-616612,2026-04,Telecommunication,Bihar,"Department of Water Resources, River Development & GR",,,,0.0,29.675758779733627,54.0,-24.324241220266373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8,0,0,84,1,,,,,0,0
P-616615,2025-01,,,,,,,0.0,103.2078588194384,96.0,7.2078588194384,,,,,,,,,0,0,0,88,1,,,0,0,1,1
P-616615,2025-02,,,,,,,0.0,110.29731374424063,96.0,14.297313744240626,0.0,,,16.310000000000002,,,,,1,0,0,88,1,,,0,0,1,1
P-616615,2025-03,,,,,,,0.0,110.86673041815179,96.0,14.86673041815179,0.0,,,1.3100000000000023,,,,,2,0,0,88,1,,,0,0,1,1
P-616615,2025-04,,,,,,,0.0,113.65296009736592,97.0,16.65296009736592,1.0,1.0,,6.410000000000025,24.03000000000003,,0.3333333333333333,,0,0,0,88,1,,,0,0,1,1
P-616615,2025-05,"WATER
RESOURCES",,,,,,0.0,113.65296009736592,97.0,16.65296009736592,0.0,1.0,,0.0,7.720000000000027,,0.3333333333333333,,1,0,0,84,1,,,0,0,1,1
P-616615,2025-06,,,,,,,0.0,113.65296009736592,97.0,16.65296009736592,0.0,1.0,,0.0,6.410000000000025,,0.3333333333333333,,2,0,0,84,1,,,0,0,1,1
P-616615,2025-08,Telecommunication,Bihar,"Department of Water Resources, River Development & GR",,,,0.0,113.80509432322003,97.0,16.805094323220032,,0.0,1.0,,0.3499999999999659,8.069999999999993,0.0,,2,0,0,88,1,,,0,0,1,1
P-616615,2025-09,Telecommunication,Bihar,"Department of Water Resources, River Development & GR",,,,0.0,113.80509432322003,97.0,16.805094323220032,0.0,0.0,1.0,0.0,0.3499999999999659,6.759999999999991,0.0,,3,0,0,84,1,,,0,0,1,1
P-616615,2025-10,Telecommunication,Bihar,"Department of Water Resources, River Development & GR",,,,0.0,113.80509432322003,97.0,16.805094323220032,0.0,,0.0,0.0,,0.3499999999999659,,,4,0,0,84,1,,,0,0,1,1
P-616615,2025-11,Telecommunication,Bihar,"Department of Water Resources, River Development & GR",,,,0.0,113.80509432322003,97.0,16.805094323220032,0.0,0.0,0.0,0.0,0.0,0.3499999999999659,0.0,,5,0,0,84,1,,,0,,1,0
P-616615,2025-12,Telecommunication,Bihar,"Department of Water Resources, River Development & GR",,,,0.0,113.80509432322003,97.0,16.805094323220032,0.0,0.0,0.0,0.0,0.0,0.3499999999999659,0.0,,6,0,0,84,1,,,0,,1,0
P-616615,2026-01,Telecommunication,Bihar,"Department of Water Resources, River Development & GR",,,,0.0,113.80509432322003,97.0,16.805094323220032,0.0,0.0,,0.0,0.0,,0.0,,7,0,0,84,1,,,0,,1,0
P-616615,2026-02,Telecommunication,Bihar,"Department of Water Resources, River Development & GR",,,,0.0,113.80509432322003,97.0,16.805094323220032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8,0,0,84,1,,,,,0,0
P-616615,2026-03,Telecommunication,Bihar,"Department of Water Resources, River Development & GR",,,,0.0,113.80509432322003,97.0,16.805094323220032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9,0,0,84,1,,,,,0,0
P-616615,2026-04,Telecommunication,Bihar,"Department of Water Resources, River Development & GR",,,,0.0,113.80509432322003,97.0,16.805094323220032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10,0,0,84,1,,,,,0,0
P-616616,2025-01,,,,,,,0.0,106.07490415806546,92.0,14.074904158065465,,,,,,,,,0,0,0,88,1,,,0,0,1,1
P-616616,2025-02,,,,,,,0.0,108.35217405550641,93.0,15.35217405550641,1.0,,,6.949999999999989,,,,,0,0,0,88,1,,,0,0,1,1
P-616616,2025-03,,,,,,,0.0,111.71401422064943,95.0,16.71401422064943,2.0,,,10.259999999999991,,,,,0,0,0,88,1,,,0,0,1,1
P-616616,2025-04,,,,,,,0.0,113.5227235492644,95.0,18.5227235492644,0.0,3.0,,5.519999999999982,22.72999999999996,,1.0,,1,0,0,88,1,,,0,0,1,1
P-616616,2025-05,,,,,,,0.0,113.5227235492644,95.0,18.5227235492644,0.0,2.0,,0.0,15.779999999999973,,0.6666666666666666,,2,0,0,84,1,,,0,0,1,1
P-616616,2025-06,,,,,,,0.0,113.5227235492644,95.0,18.5227235492644,0.0,0.0,,0.0,5.519999999999982,,0.0,,3,0,0,84,1,,,0,0,1,1
P-616616,2025-08,Telecommunication,Bihar,"Department of Water Resources, River Development & GR",,,,0.0,113.5227235492644,95.0,18.5227235492644,,0.0,2.0,,0.0,15.779999999999973,0.0,,3,0,0,84,1,,,0,0,1,1
P-616616,2025-09,Telecommunication,Bihar,"Department of Water Resources, River Development & GR",,,,0.0,113.5227235492644,95.0,18.5227235492644,0.0,0.0,0.0,0.0,0.0,5.519999999999982,0.0,,4,0,0,84,1,,,0,0,1,1
P-616616,2025-10,Telecommunication,Bihar,"Department of Water Resources, River Development & GR",,,,0.0,113.5227235492644,95.0,18.5227235492644,0.0,,0.0,0.0,,0.0,,,5,0,0,84,1,,,0,0,1,1
P-616616,2025-11,Telecommunication,Bihar,"Department of Water Resources, River Development & GR",,,,0.0,113.5227235492644,95.0,18.5227235492644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6,0,0,84,1,,,0,,1,0
P-616616,2025-12,Telecommunication,Bihar,"Department of Water Resources, River Development & GR",,,,0.0,113.5227235492644,95.0,18.5227235492644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7,0,0,84,1,,,0,,1,0
P-616616,2026-01,Telecommunication,Bihar,"Department of Water Resources, River Development & GR",,,,0.0,113.5227235492644,95.0,18.5227235492644,0.0,0.0,,0.0,0.0,,0.0,,8,0,0,84,1,,,0,,1,0
P-616616,2026-02,Telecommunication,Bihar,"Department of Water Resources, River Development & GR",,,,0.0,113.5227235492644,95.0,18.5227235492644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9,0,0,84,1,,,,,0,0
P-616616,2026-03,Telecommunication,Bihar,"Department of Water Resources, River Development & GR",,,,0.0,113.5227235492644,95.0,18.5227235492644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10,0,0,84,1,,,,,0,0
P-616616,2026-04,Telecommunication,Bihar,"Department of Water Resources, River Development & GR",,,,0.0,113.5227235492644,95.0,18.5227235492644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11,0,0,84,1,,,,,0,0
P-616670,2025-04,,,,,,,0.0,0.0,,,,,,,,,,,0,0,0,76,2,,,0,0,1,1
P-616670,2025-05,,,,,,,0.0,1.3469038658912076,,,,,,78.74,,,,,0,0,0,76,2,,,0,0,1,1
P-616670,2025-06,,,,,,,0.0,3.399931577146767,2.1,1.2999315771467668,,,,120.02,,,,,0,0,0,88,1,,,0,0,1,1
P-616670,2025-07,Electricity Generation,"Multi-States
(Rajasthan, Uttar
Pradesh)",Ministry of Power,,,,0.0,4.040027369141293,3.0,1.040027369141293,0.8999999999999999,,,37.420000000000016,236.18,,,,0,0,0,88,1,,,0,0,1,1
P-616670,2025-08,Electricity Generation,"Multi-States
(Rajasthan, Uttar
Pradesh)",Ministry of Power,,,,0.0,5.020013684570647,4.0,1.020013684570647,1.0,,,57.29000000000002,214.73000000000002,,,,0,0,0,88,1,,,0,0,1,1
P-616670,2025-09,Electricity Generation,"Multi-States
(Rajasthan, Uttar
Pradesh)",Ministry of Power,,,,0.0,6.699965788573383,6.0,0.6999657885733832,2.0,3.9,,98.20999999999998,192.92000000000002,,1.3,,0,0,0,88,1,,,0,0,1,1
P-616670,2025-11,Electricity Generation,"Multi-States
(Rajasthan, Uttar
Pradesh)",Ministry of Power,,,,0.0,9.69346561751625,11.0,-1.3065343824837505,,7.0,,,273.2099999999999,487.93999999999994,2.3333333333333335,,0,0,0,88,1,,,0,,1,0
P-616670,2025-12,Electricity Generation,"Multi-States
(Rajasthan, Uttar
Pradesh)",Ministry of Power,,,,0.0,12.738282586383852,15.0,-2.2617174136161484,4.0,9.0,12.9,178.0,352.99999999999994,545.92,3.0,,0,0,0,88,1,,,0,,1,0
P-616670,2026-01,Electricity Generation,"Multi-States
(Rajasthan, Uttar
Pradesh)",Ministry of Power,,,,0.0,15.289941840574752,18.0,-2.710058159425248,3.0,,15.0,149.17000000000007,,657.6700000000001,,,0,0,0,88,1,,,0,,1,0
P-616670,2026-02,Electricity Generation,"Multi-States
(Rajasthan, Uttar
Pradesh)",Ministry of Power,,,,0.0,21.000000000000004,23.0,-1.9999999999999964,5.0,12.0,19.0,333.81000000000006,660.9800000000001,934.19,4.0,,0,0,0,88,1,,,,,0,0
P-616670,2026-03,Electricity Generation,"Multi-States
(Rajasthan, Uttar
Pradesh)",Ministry of Power,,,,0.0,25.0,27.54,-2.539999999999999,4.539999999999999,12.54,21.54,233.83999999999992,716.82,1069.82,4.18,,0,0,0,88,1,,,,,0,0
P-616670,2026-04,Electricity Generation,"Multi-States
(Rajasthan, Uttar
Pradesh)",Ministry of Power,,,,0.0,28.0,31.37,-3.370000000000001,3.830000000000002,13.370000000000001,,175.3800000000001,743.0300000000001,,4.456666666666667,,0,0,0,88,1,,,,,0,0
P-616671,2025-04,POWER,,,,,,0.0,0.0,,,,,,,,,,,0,0,0,76,2,,,0,0,1,1
P-616671,2025-05,POWER,,,,,,0.0,0.0,,,,,,0.0,,,,,0,0,0,76,2,,,0,0,1,1
P-616671,2025-06,POWER,,,,,,0.0,1.7007299270072993,2.5,-0.7992700729927007,,,,9.32,,,,,0,0,0,88,1,,,0,0,1,1
P-616671,2025-07,Electricity Generation,Tamil Nadu,Ministry of Power,,,,0.0,2.0,4.0,-2.0,1.5,,,1.6400000000000006,10.96,,,,0,0,0,88,1,,,0,0,1,1
P-616671,2025-08,Electricity Generation,Tamil Nadu,Ministry of Power,,,,0.0,2.678832116788321,6.0,-3.321167883211679,2.0,,,3.719999999999999,14.68,,,,0,0,0,88,1,,,0,0,1,1
P-616671,2025-11,Electricity Generation,Tamil Nadu,Ministry of Power,,,,0.0,11.945255474452553,11.0,0.9452554744525532,,5.0,,,50.779999999999994,65.46,1.6666666666666667,,0,0,0,88,1,,,0,,1,0
P-616671,2025-12,Electricity Generation,Tamil Nadu,Ministry of Power,,,,0.0,18.697080291970803,12.0,6.697080291970803,1.0,,9.5,37.0,,93.13999999999999,,,0,0,0,88,1,,,0,,1,0
P-616671,2026-01,Electricity Generation,Tamil Nadu,Ministry of Power,,,,0.0,20.279197080291972,14.0,6.279197080291972,2.0,,10.0,8.670000000000002,,100.16999999999999,,,0,0,0,88,1,,,0,,1,0
P-616671,2026-02,Electricity Generation,Tamil Nadu,Ministry of Power,,,,0.0,21.0,15.0,6.0,1.0,4.0,9.0,3.950000000000003,49.620000000000005,100.4,1.3333333333333333,,0,0,0,88,1,,,,,0,0
P-616671,2026-03,Electricity Generation,Tamil Nadu,Ministry of Power,,,,0.0,21.5,17.28,4.219999999999999,2.280000000000001,5.280000000000001,,2.739999999999995,15.36,,1.7600000000000005,,0,0,0,88,1,,,,,0,0
P-616671,2026-04,Electricity Generation,Tamil Nadu,Ministry of Power,,,,0.0,22.0,18.72,3.280000000000001,1.4399999999999977,4.719999999999999,,2.740000000000009,9.430000000000007,,1.573333333333333,,0,0,0,88,1,,,,,0,0
P-616672,2025-04,,,,,,,0.0,0.0,,,,,,,,,,,0,0,0,76,2,,,0,0,1,1
P-616672,2025-05,,,,,,,0.0,0.0,,,,,,0.0,,,,,0,0,0,76,2,,,0,0,1,1
P-616672,2025-06,,,,,,,0.0,1.2001477104874445,,,,,,16.25,,,,,0,0,0,76,2,,,0,0,1,1
P-616672,2025-07,Electricity Generation,Karnataka,Ministry of Power,,,,0.0,1.229689807976366,0.0,1.229689807976366,,,,0.3999999999999986,16.65,,,,0,0,0,88,1,,,0,0,1,1
P-616672,2025-08,Electricity Generation,Karnataka,Ministry of Power,,,,0.0,1.309453471196455,0.0,1.309453471196455,0.0,,,1.0800000000000018,17.73,,,,1,0,0,88,1,,,0,0,1,1
P-616672,2025-09,Electricity Generation,Karnataka,Ministry of Power,,,,0.0,1.3397341211225997,0.0,1.3397341211225997,0.0,,,0.41000000000000014,1.8900000000000006,,,,2,0,0,88,1,,,0,0,1,1
P-616672,2025-11,Electricity Generation,Karnataka,Ministry of Power,,,,0.0,3.2496307237813884,1.0,2.2496307237813884,,1.0,,,26.27,44.0,0.3333333333333333,,2,0,0,88,1,,,0,,1,0
P-616672,2025-12,Electricity Generation,Karnataka,Ministry of Power,,,,0.0,3.6299852289512557,6.0,-2.3700147710487443,5.0,6.0,,5.149999999999999,31.009999999999998,32.9,2.0,,0,0,0,88,1,,,0,,1,0
P-616672,2026-01,Electricity Generation,Karnataka,Ministry of Power,,,,0.0,6.629985228951256,8.0,-1.3700147710487443,2.0,,8.0,40.62,,73.12,,,0,0,0,88,1,,,0,,1,0
P-616672,2026-02,Electricity Generation,Karnataka,Ministry of Power,,,,0.0,11.0,13.0,-2.0,5.0,12.0,13.0,59.17,104.94,131.21,4.0,,0,0,0,88,1,,,,,0,0
P-616672,2026-03,Electricity Generation,Karnataka,Ministry of Power,,,,0.0,15.0,17.22,-2.219999999999999,4.219999999999999,11.219999999999999,17.22,54.16,153.95,184.95999999999998,3.7399999999999998,,0,0,0,88,1,,,,,0,0
P-616672,2026-04,Electricity Generation,Karnataka,Ministry of Power,,,,0.0,20.0,22.5,-2.5,5.280000000000001,14.5,,67.70000000000002,181.03000000000003,,4.833333333333333,,0,0,0,88,1,,,,,0,0
P-616691,2025-10,Healthcare,Maharashtra,Ministry of Labour and Employment,,,,0.0,80.7749971168262,88.0,-7.225002883173801,,,,,,,,,0,0,0,88,1,,,0,0,1,1
P-616691,2025-11,Healthcare,Maharashtra,Ministry of Labour and Employment,,,,0.0,80.7749971168262,89.0,-8.2250028831738,1.0,,,0.0,,,,,0,0,0,88,1,,,0,,1,0
P-616691,2025-12,Healthcare,Maharashtra,Ministry of Labour and Employment,,,,0.0,80.7749971168262,89.0,-8.2250028831738,0.0,,,0.0,,,,,1,0,0,84,1,,,0,,1,0
P-616691,2026-01,Healthcare,Maharashtra,Ministry of Labour and Employment,,,,0.0,80.7749971168262,89.0,-8.2250028831738,0.0,1.0,,0.0,0.0,,0.3333333333333333,,2,0,0,84,1,,,0,,1,0
P-616691,2026-02,Healthcare,Maharashtra,Ministry of Labour and Employment,,,,0.0,80.7749971168262,89.0,-8.2250028831738,0.0,0.0,,0.0,0.0,,0.0,,3,0,0,84,1,,,,,0,0
P-616691,2026-03,Healthcare,Maharashtra,Ministry of Labour and Employment,,,,0.0,80.7749971168262,89.0,-8.2250028831738,0.0,0.0,,0.0,0.0,,0.0,,4,0,0,84,1,,,,,0,0
P-616691,2026-04,Healthcare,Maharashtra,Ministry of Labour and Employment,,,,0.0,83.21224003382925,89.0,-5.7877599661707535,0.0,0.0,1.0,6.340000000000003,6.340000000000003,6.340000000000003,0.0,,5,0,0,88,1,,,,,0,0
P-616694,2025-07,Railways,Odisha,Ministry of Railways,,,,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,88,1,,,0,0,1,1
P-616694,2025-08,Railways,Odisha,Ministry of Railways,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,1,0,0,84,1,,,0,0,1,1
P-616694,2025-12,Railways,Odisha,Ministry of Railways,,,,0.0,14.942471484783582,2.0,12.942471484783582,,,,,,,,,1,0,0,88,1,,,0,,1,0
P-616694,2026-01,Railways,Odisha,Ministry of Railways,,,,0.0,14.942471484783582,2.0,12.942471484783582,0.0,,2.0,0.0,,30.0,,,2,0,0,84,1,,,0,,1,0
P-616694,2026-02,Railways,Odisha,Ministry of Railways,,,,0.0,14.942471484783582,2.0,12.942471484783582,0.0,,2.0,0.0,,30.0,,,3,0,0,84,1,,,,,0,0
P-616694,2026-03,Railways,Odisha,Ministry of Railways,,,,0.0,15.370822334014045,5.0,10.370822334014045,3.0,3.0,,0.8599999999999994,0.8599999999999994,,1.0,,0,0,0,88,1,,,,,0,0
P-616694,2026-04,Railways,Odisha,Ministry of Railways,,,,0.0,16.964685959057626,5.5,11.464685959057626,0.5,3.5,,3.200000000000003,4.060000000000002,,1.1666666666666667,,0,0,0,88,1,,,,,0,0
P-616695,2025-07,Railways,Odisha,Ministry of Railways,,,,0.0,0.003331667499583542,0.0,0.003331667499583542,,,,,,,,,0,0,0,88,1,,,0,0,1,1
P-616695,2025-08,Railways,Odisha,Ministry of Railways,,,,0.0,0.003331667499583542,0.0,0.003331667499583542,0.0,,,0.0,,,,,1,0,0,84,1,,,0,0,1,1
P-616695,2025-09,Railways,Odisha,Ministry of Railways,,,,0.0,0.003331667499583542,0.0,0.003331667499583542,0.0,,,0.0,,,,,2,0,0,84,1,,,0,0,1,1
P-616695,2025-10,Railways,Odisha,Ministry of Railways,,,,0.0,0.0,0.0,0.0,0.0,0.0,,-0.01,-0.01,,0.0,,3,0,0,88,1,,,0,0,1,1
P-616695,2025-11,Railways,Odisha,Ministry of Railways,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.01,,0.0,,4,0,0,84,1,,,0,,1,0
P-616695,2025-12,Railways,Odisha,Ministry of Railways,,,,0.0,0.03331667499583542,5.0,-4.966683325004165,5.0,5.0,,0.1,0.09000000000000001,,1.6666666666666667,,0,0,0,88,1,,,0,,1,0
P-616695,2026-01,Railways,Odisha,Ministry of Railways,,,,0.0,0.03331667499583542,5.0,-4.966683325004165,0.0,5.0,5.0,0.0,0.1,0.09000000000000001,1.6666666666666667,,1,0,0,84,1,,,0,,1,0
P-616695,2026-02,Railways,Odisha,Ministry of Railways,,,,0.0,0.03331667499583542,5.0,-4.966683325004165,0.0,5.0,5.0,0.0,0.1,0.09000000000000001,1.6666666666666667,,2,0,0,84,1,,,,,0,0
P-616695,2026-03,Railways,Odisha,Ministry of Railways,,,,0.0,0.03331667499583542,10.0,-9.966683325004164,5.0,5.0,10.0,0.0,0.0,0.09000000000000001,1.6666666666666667,,0,0,0,88,1,,,,,0,0
P-616695,2026-04,Railways,Odisha,Ministry of Railways,,,,0.0,0.29651840746293523,10.5,-10.203481592537065,0.5,5.5,10.5,0.79,0.79,0.89,1.8333333333333333,,0,0,0,88,1,,,,,0,0
P-616696,2025-07,Railways,Rajasthan,Ministry of Railways,,,,0.0,0.6494528851452412,0.0,0.6494528851452412,,,,,,,,,0,0,0,88,1,,,,,0,0
P-616696,2025-08,Railways,Rajasthan,Ministry of Railways,,,,0.0,1.1572069589860663,0.0,1.1572069589860663,0.0,,,1.29,,,,,1,0,0,88,1,,,,,0,0
P-616697,2025-07,Railways,Andhra Pradesh,Ministry of Railways,,,,0.0,6.993777547316567,16.0,-9.006222452683433,,,,,,,,,0,0,0,88,1,,,0,0,1,1
P-616697,2025-08,Railways,Andhra Pradesh,Ministry of Railways,,,,0.0,7.116930256676173,16.0,-8.883069743323826,0.0,,,0.19000000000000128,,,,,1,0,0,88,1,,,0,0,1,1
P-616697,2025-09,Railways,Andhra Pradesh,Ministry of Railways,,,,0.0,10.318900700025926,18.0,-7.681099299974074,2.0,,,4.9399999999999995,,,,,0,0,0,88,1,,,0,0,1,1
P-616697,2025-10,Railways,Andhra Pradesh,Ministry of Railways,,,,0.0,13.060668913663468,21.0,-7.939331086336532,3.0,5.0,,4.229999999999999,9.36,,1.6666666666666667,,0,0,0,88,1,,,0,0,1,1
P-616697,2025-11,Railways,Andhra Pradesh,Ministry of Railways,,,,0.0,13.339382940108893,32.0,-18.66061705989111,11.0,16.0,,0.4299999999999997,9.599999999999998,,5.333333333333333,,0,0,0,88,1,,,0,,1,0
P-616697,2025-12,Railways,Andhra Pradesh,Ministry of Railways,,,,0.0,17.546020222971222,38.0,-20.453979777028778,6.0,20.0,,6.490000000000002,11.15,,6.666666666666667,,0,0,0,88,1,,,0,,1,0
P-616697,2026-02,Railways,Andhra Pradesh,Ministry of Railways,,,,0.0,30.41871921182266,65.0,-34.58128078817734,,33.0,49.0,,26.35,35.95,11.0,,0,0,0,88,1,,,,,0,0
P-616697,2026-03,Railways,Andhra Pradesh,Ministry of Railways,,,,0.0,34.95592429349235,65.0,-30.04407570650765,0.0,27.0,47.0,7.0,26.86,38.01,9.0,,1,0,0,88,1,,,,,0,0
P-616697,2026-04,Railways,Andhra Pradesh,Ministry of Railways,,,,0.0,37.697692507129894,75.0,-37.302307492870106,10.0,,54.0,4.229999999999997,,38.01,,,0,0,0,88,1,,,,,0,0
P-616699,2025-07,Railways,"Multi-States
(Bihar, Jharkhand)",Ministry of Railways,,,,0.00024323857569750557,3.6059220341181812,10.0,-6.394077965881818,,,,,,,,,0,0,0,88,1,,,0,0,1,1
P-616699,2025-08,Railways,"Multi-States
(Bihar, Jharkhand)",Ministry of Railways,,,,0.00024323857569750557,3.7908639813193226,11.0,-7.209136018680677,1.0,,,22.810000000000002,,,,,0,0,0,88,1,,,0,0,1,1
P-616699,2025-09,Railways,"Multi-States
(Bihar, Jharkhand)",Ministry of Railways,,,,0.00024323857569750557,4.122397353570734,12.0,-7.877602646429266,1.0,,,40.889999999999986,,,,,0,0,0,88,1,,,0,0,1,1
P-616699,2025-10,Railways,"Multi-States
(Bihar, Jharkhand)",Ministry of Railways,,,,0.00024323857569750557,4.219287150548096,13.0,-8.780712849451904,1.0,3.0,,11.949999999999989,75.64999999999998,,1.0,,0,0,0,88,1,,,0,0,1,1
P-616699,2025-11,Railways,"Multi-States
(Bihar, Jharkhand)",Ministry of Railways,,,,0.00024323857569750557,3.412304598819485,13.0,-9.587695401180515,0.0,2.0,,-99.52999999999997,-46.69,,0.6666666666666666,,1,0,0,76,1,,,0,,1,0
P-616699,2025-12,Railways,"Multi-States
(Bihar, Jharkhand)",Ministry of Railways,,,,0.00024323857569750557,4.115667769345528,14.0,-9.884332230654472,1.0,2.0,,86.75,-0.8299999999999841,,0.6666666666666666,,0,0,0,88,1,,,0,,1,0
P-616699,2026-01,Railways,"Multi-States
(Bihar, Jharkhand)",Ministry of Railways,,,,0.00024323857569750557,4.133018745540637,15.0,-10.866981254459363,1.0,2.0,5.0,2.1399999999999864,-10.639999999999986,65.00999999999999,0.6666666666666666,,0,0,0,88,1,,,0,,1,0
P-616699,2026-02,Railways,"Multi-States
(Bihar, Jharkhand)",Ministry of Railways,,,,0.00024323857569750557,5.805847441136407,16.0,-10.194152558863593,1.0,3.0,5.0,206.32000000000005,295.21000000000004,248.52000000000004,1.0,,0,0,0,88,1,,,,,0,0
P-616699,2026-04,Railways,"Multi-States
(Bihar, Jharkhand)",Ministry of Railways,,,,0.00024323857569750557,6.622721670882791,17.5,-10.877278329117209,,2.5,4.5,,307.07000000000005,296.43000000000006,0.8333333333333334,,0,0,0,88,1,,,,,0,0
P-616701,2025-07,Railways,"Multi-States
(Assam,
Nagaland)",Ministry of Railways,,,,0.0,0.646984037293403,0.0,0.646984037293403,,,,,,,,,0,0,0,88,1,,,0,0,1,1
P-616701,2025-08,Railways,"Multi-States
(Assam,
Nagaland)",Ministry of Railways,,,,0.0,0.646984037293403,0.0,0.646984037293403,0.0,,,0.0,,,,,1,0,0,84,1,,,0,0,1,1
P-616701,2025-09,Railways,"Multi-States
(Assam,
Nagaland)",Ministry of Railways,,,,0.0,0.646984037293403,0.0,0.646984037293403,0.0,,,0.0,,,,,2,0,0,84,1,,,0,0,1,1
P-616701,2025-10,Railways,"Multi-States
(Assam,
Nagaland)",Ministry of Railways,,,,0.0,0.646984037293403,0.0,0.646984037293403,0.0,0.0,,0.0,0.0,,0.0,,3,0,0,84,1,,,0,0,1,1
P-616701,2025-11,Railways,"Multi-States
(Assam,
Nagaland)",Ministry of Railways,,,,0.0,0.646984037293403,0.0,0.646984037293403,0.0,0.0,,0.0,0.0,,0.0,,4,0,0,84,1,,,0,,1,0
P-616701,2025-12,Railways,"Multi-States
(Assam,
Nagaland)",Ministry of Railways,,,,0.0,0.646984037293403,0.0,0.646984037293403,0.0,0.0,,0.0,0.0,,0.0,,5,0,0,84,1,,,0,,1,0
P-616701,2026-01,Railways,"Multi-States
(Assam,
Nagaland)",Ministry of Railways,,,,0.0,2.7150727503884733,1.0,1.7150727503884733,1.0,1.0,1.0,43.919999999999995,43.919999999999995,43.919999999999995,0.3333333333333333,,0,0,0,88,1,,,0,,1,0
