canonical_project_id,snapshot_month,data_quality_score,quality_flags,source_url,source_page
P-701570,2025-11,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,59
P-701570,2025-12,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,67
P-701570,2026-01,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,80
P-701570,2026-02,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,88
P-701570,2026-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,78
P-701570,2026-04,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,79
P-701574,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,53
P-701574,2025-09,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,59
P-701574,2025-10,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,59
P-701574,2025-11,88,MISSING_TARGET_DATE,LOCAL_CACHE,60
P-701574,2025-12,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,67
P-701574,2026-01,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,80
P-701574,2026-02,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,88
P-701574,2026-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,78
P-701574,2026-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,79
P-701576,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,53
P-701576,2025-09,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,59
P-701576,2025-10,88,MISSING_TARGET_DATE,LOCAL_CACHE,59
P-701576,2025-11,80,MISSING_TARGET_DATE;EXPENDITURE_GT_150PCT_COST,LOCAL_CACHE,60
P-701576,2025-12,80,MISSING_TARGET_DATE;EXPENDITURE_GT_150PCT_COST,LOCAL_CACHE,67
P-701576,2026-01,80,MISSING_TARGET_DATE;EXPENDITURE_GT_150PCT_COST,LOCAL_CACHE,80
P-701576,2026-02,76,MISSING_TARGET_DATE;EXPENDITURE_GT_150PCT_COST;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,88
P-701577,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,54
P-701577,2025-09,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,59
P-701577,2025-10,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,60
P-701577,2025-11,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,60
P-701577,2025-12,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,67
P-701577,2026-01,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,80
P-701577,2026-02,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,88
P-701577,2026-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,78
P-701586,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,53
P-701586,2025-09,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,59
P-701586,2025-10,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,59
P-701586,2025-11,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,60
P-701586,2025-12,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,67
P-701586,2026-01,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,80
P-701586,2026-02,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,88
P-701586,2026-03,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,78
P-701593,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,64
P-701593,2025-09,88,MISSING_TARGET_DATE,LOCAL_CACHE,69
P-701593,2025-10,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,70
P-701593,2025-11,88,MISSING_TARGET_DATE,LOCAL_CACHE,70
P-701593,2025-12,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,105
P-701593,2026-01,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,131
P-701593,2026-02,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,165
P-701593,2026-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,154
P-701593,2026-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,160
P-701597,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,63
P-701597,2025-08,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,64
P-701597,2025-09,88,MISSING_TARGET_DATE,LOCAL_CACHE,69
P-701597,2025-10,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,70
P-701597,2025-11,88,MISSING_TARGET_DATE,LOCAL_CACHE,70
P-701597,2025-12,88,MISSING_TARGET_DATE,LOCAL_CACHE,105
P-701597,2026-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,131
P-701597,2026-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,164
P-701597,2026-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,154
P-701597,2026-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,159
P-701598,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,63
P-701598,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,64
P-701598,2025-09,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,68
P-701598,2025-10,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,69
P-701598,2025-11,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,69
P-701598,2025-12,88,MISSING_TARGET_DATE,LOCAL_CACHE,104
P-701598,2026-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,131
P-701598,2026-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,164
P-701598,2026-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,153
P-701598,2026-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,159
P-701599,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,63
P-701599,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,64
P-701599,2025-09,88,MISSING_TARGET_DATE,LOCAL_CACHE,69
P-701599,2025-10,88,MISSING_TARGET_DATE,LOCAL_CACHE,70
P-701599,2025-11,88,MISSING_TARGET_DATE,LOCAL_CACHE,70
P-701599,2025-12,88,MISSING_TARGET_DATE,LOCAL_CACHE,105
P-701599,2026-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,131
P-701599,2026-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,164
P-701599,2026-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,154
P-701599,2026-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,159
P-701600,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,63
P-701600,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,64
P-701600,2025-09,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,69
P-701600,2025-10,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,70
P-701600,2025-11,88,MISSING_TARGET_DATE,LOCAL_CACHE,70
P-701600,2025-12,88,MISSING_TARGET_DATE,LOCAL_CACHE,105
P-701600,2026-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,131
P-701600,2026-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,164
P-701602,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,63
P-701602,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,64
P-701602,2025-09,88,MISSING_TARGET_DATE,LOCAL_CACHE,69
P-701602,2025-10,88,MISSING_TARGET_DATE,LOCAL_CACHE,70
P-701602,2025-11,88,MISSING_TARGET_DATE,LOCAL_CACHE,70
P-701602,2025-12,88,MISSING_TARGET_DATE,LOCAL_CACHE,105
P-701602,2026-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,131
P-701602,2026-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,164
P-701602,2026-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,154
P-701602,2026-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,159
P-701657,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,63
P-701657,2025-08,76,MISSING_TARGET_DATE;CUM_EXPENDITURE_DECREASE,LOCAL_CACHE,63
P-701657,2025-09,88,MISSING_TARGET_DATE,LOCAL_CACHE,68
P-701657,2025-10,88,MISSING_TARGET_DATE,LOCAL_CACHE,69
P-701657,2025-11,88,MISSING_TARGET_DATE,LOCAL_CACHE,69
P-701657,2025-12,88,MISSING_TARGET_DATE,LOCAL_CACHE,77
P-701657,2026-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,81
P-701657,2026-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,89
P-701657,2026-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,78
P-701657,2026-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,79
P-701658,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,63
P-701658,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,63
P-701658,2025-09,88,MISSING_TARGET_DATE,LOCAL_CACHE,68
P-701658,2025-10,88,MISSING_TARGET_DATE,LOCAL_CACHE,69
P-701658,2025-11,88,MISSING_TARGET_DATE,LOCAL_CACHE,69
P-701658,2025-12,88,MISSING_TARGET_DATE,LOCAL_CACHE,77
P-701658,2026-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,81
P-701658,2026-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,89
P-701658,2026-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,78
P-701658,2026-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,79
P-701668,2026-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,79
P-701719,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,46
P-701719,2025-08,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,46
P-701719,2025-11,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,51
P-701719,2025-12,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,59
P-701719,2026-01,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,71
P-701719,2026-02,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,77
P-701719,2026-03,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,67
P-701719,2026-04,80,MISSING_TARGET_DATE;PROGRESS_JUMP_GT40,LOCAL_CACHE,67
P-701745,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,47
P-701745,2025-08,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,46
P-701745,2025-09,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,52
P-701745,2025-10,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,52
P-701745,2025-11,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,52
P-701745,2025-12,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,59
P-701745,2026-01,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,72
P-701745,2026-02,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,78
P-701745,2026-03,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,68
P-701745,2026-04,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,68
P-701766,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,46
P-701766,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,46
P-701766,2025-11,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,51
P-701766,2025-12,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,59
P-701766,2026-01,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,71
P-701766,2026-02,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,77
P-701766,2026-03,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,67
P-701766,2026-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,67
P-701991,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,47
P-701991,2025-08,80,MISSING_TARGET_DATE;PROGRESS_JUMP_GT40,LOCAL_CACHE,46
P-701991,2025-09,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,52
P-701991,2025-10,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,52
P-701991,2025-11,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,52
P-701991,2025-12,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,59
P-701991,2026-01,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,72
P-701991,2026-02,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,78
P-701991,2026-03,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,68
P-701991,2026-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,68
P-702355,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,47
P-702355,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,47
P-702355,2025-09,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,52
P-702355,2025-10,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,52
P-702355,2025-11,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,52
P-702355,2025-12,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,60
P-702355,2026-01,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,72
P-702355,2026-02,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,78
P-702355,2026-03,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,68
P-702355,2026-04,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,69
P-702522,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,46
P-702524,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,46
P-702540,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,46
P-702544,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,46
P-702555,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,46
P-702612,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,46
P-702625,2025-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,135
P-702625,2025-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,141
P-702625,2025-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,136
P-702625,2025-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,150
P-702625,2025-05,88,MISSING_TARGET_DATE,LOCAL_CACHE,121
P-702625,2025-06,88,MISSING_TARGET_DATE,LOCAL_CACHE,132
P-702625,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,47
P-702625,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,46
P-702625,2025-09,88,MISSING_TARGET_DATE,LOCAL_CACHE,52
P-702625,2025-10,88,MISSING_TARGET_DATE,LOCAL_CACHE,52
P-702625,2025-11,88,MISSING_TARGET_DATE,LOCAL_CACHE,51
P-702625,2025-12,88,MISSING_TARGET_DATE,LOCAL_CACHE,59
P-702625,2026-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,72
P-702625,2026-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,77
P-702625,2026-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,67
P-702625,2026-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,68
P-702626,2025-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,135
P-702626,2025-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,141
P-702626,2025-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,136
P-702626,2025-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,150
P-702626,2025-05,88,MISSING_TARGET_DATE,LOCAL_CACHE,121
P-702626,2025-06,88,MISSING_TARGET_DATE,LOCAL_CACHE,132
P-702626,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,47
P-702626,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,46
P-702626,2025-09,88,MISSING_TARGET_DATE,LOCAL_CACHE,52
P-702626,2025-10,88,MISSING_TARGET_DATE,LOCAL_CACHE,52
P-702626,2025-11,88,MISSING_TARGET_DATE,LOCAL_CACHE,51
P-702626,2025-12,88,MISSING_TARGET_DATE,LOCAL_CACHE,59
P-702626,2026-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,72
P-702626,2026-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,77
P-702626,2026-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,67
P-702626,2026-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,68
P-702627,2025-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,74
P-702627,2025-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,77
P-702627,2025-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,74
P-702627,2025-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,80
P-702627,2025-05,88,MISSING_TARGET_DATE,LOCAL_CACHE,71
P-702627,2025-06,88,MISSING_TARGET_DATE,LOCAL_CACHE,73
P-702627,2025-07,76,MISSING_TARGET_DATE;PROGRESS_DECREASE,LOCAL_CACHE,46
P-702627,2025-08,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,46
P-702627,2025-11,88,MISSING_TARGET_DATE,LOCAL_CACHE,51
P-702627,2025-12,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,59
P-702627,2026-01,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,71
P-702627,2026-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,77
P-702627,2026-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,67
P-702627,2026-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,67
P-702628,2025-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,227
P-702628,2025-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,235
P-702628,2025-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,229
P-702628,2025-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,255
P-702628,2025-05,88,MISSING_TARGET_DATE,LOCAL_CACHE,198
P-702628,2025-06,88,MISSING_TARGET_DATE,LOCAL_CACHE,219
P-702628,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,47
P-702628,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,47
P-702628,2025-09,88,MISSING_TARGET_DATE,LOCAL_CACHE,52
P-702628,2025-10,88,MISSING_TARGET_DATE,LOCAL_CACHE,52
P-702628,2025-11,76,MISSING_TARGET_DATE;CUM_EXPENDITURE_DECREASE,LOCAL_CACHE,52
P-702628,2025-12,88,MISSING_TARGET_DATE,LOCAL_CACHE,60
P-702628,2026-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,72
P-702628,2026-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,78
P-702628,2026-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,68
P-702628,2026-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,68
P-702629,2025-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,227
P-702629,2025-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,235
P-702629,2025-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,229
P-702629,2025-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,255
P-702629,2025-05,88,MISSING_TARGET_DATE,LOCAL_CACHE,198
P-702629,2025-06,88,MISSING_TARGET_DATE,LOCAL_CACHE,219
P-702629,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,47
P-702629,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,47
P-702629,2025-09,88,MISSING_TARGET_DATE,LOCAL_CACHE,52
P-702629,2025-10,88,MISSING_TARGET_DATE,LOCAL_CACHE,52
P-702629,2025-11,76,MISSING_TARGET_DATE;CUM_EXPENDITURE_DECREASE,LOCAL_CACHE,52
P-702629,2025-12,88,MISSING_TARGET_DATE,LOCAL_CACHE,60
P-702629,2026-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,72
P-702629,2026-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,78
P-702629,2026-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,68
P-702629,2026-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,69
P-702630,2025-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,94
P-702630,2025-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,98
P-702630,2025-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,94
P-702630,2025-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,103
P-702630,2025-05,88,MISSING_TARGET_DATE,LOCAL_CACHE,87
P-702630,2025-06,88,MISSING_TARGET_DATE,LOCAL_CACHE,93
P-702630,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,46
P-702630,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,46
P-702630,2025-11,88,MISSING_TARGET_DATE,LOCAL_CACHE,51
P-702630,2025-12,88,MISSING_TARGET_DATE,LOCAL_CACHE,59
P-702630,2026-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,71
P-702630,2026-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,77
P-702630,2026-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,67
P-702630,2026-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,68
P-702631,2025-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,94
P-702631,2025-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,98
P-702631,2025-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,94
P-702631,2025-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,103
P-702631,2025-05,88,MISSING_TARGET_DATE,LOCAL_CACHE,87
P-702631,2025-06,88,MISSING_TARGET_DATE,LOCAL_CACHE,93
P-702631,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,46
P-702631,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,46
P-702631,2025-11,88,MISSING_TARGET_DATE,LOCAL_CACHE,51
P-702631,2025-12,88,MISSING_TARGET_DATE,LOCAL_CACHE,59
P-702631,2026-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,71
P-702631,2026-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,77
P-702632,2025-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,82
P-702632,2025-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,86
P-702632,2025-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,82
P-702632,2025-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,90
P-702632,2025-05,88,MISSING_TARGET_DATE,LOCAL_CACHE,78
P-702632,2025-06,88,MISSING_TARGET_DATE,LOCAL_CACHE,82
P-702632,2025-07,76,MISSING_TARGET_DATE;CUM_EXPENDITURE_DECREASE,LOCAL_CACHE,46
P-702632,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,46
P-702632,2025-11,88,MISSING_TARGET_DATE,LOCAL_CACHE,51
P-702632,2025-12,88,MISSING_TARGET_DATE,LOCAL_CACHE,59
P-702632,2026-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,71
P-702632,2026-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,77
P-702632,2026-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,67
P-702632,2026-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,67
P-702633,2025-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,169
P-702633,2025-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,173
P-702633,2025-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,168
P-702633,2025-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,188
P-702633,2025-05,88,MISSING_TARGET_DATE,LOCAL_CACHE,147
P-702633,2025-06,88,MISSING_TARGET_DATE,LOCAL_CACHE,163
P-702633,2025-07,76,MISSING_TARGET_DATE;CUM_EXPENDITURE_DECREASE,LOCAL_CACHE,47
P-702633,2025-08,88,MISSING_TARGET_DATE,LOCAL_CACHE,47
P-702633,2025-09,88,MISSING_TARGET_DATE,LOCAL_CACHE,52
P-702633,2025-10,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,52
P-702633,2025-11,88,MISSING_TARGET_DATE,LOCAL_CACHE,52
P-702633,2025-12,88,MISSING_TARGET_DATE,LOCAL_CACHE,60
P-702633,2026-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,72
P-702633,2026-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,78
P-702635,2025-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,124
P-702635,2025-02,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,129
P-702635,2025-03,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,125
P-702635,2025-04,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,137
P-702635,2025-05,76,MISSING_PROGRESS;MISSING_TARGET_DATE,LOCAL_CACHE,112
P-702635,2025-06,76,MISSING_PROGRESS;MISSING_TARGET_DATE,LOCAL_CACHE,122
P-702635,2025-07,88,MISSING_TARGET_DATE,LOCAL_CACHE,46
P-702635,2025-08,84,MISSING_TARGET_DATE;POSSIBLE_STALE_UPDATE,LOCAL_CACHE,46
P-702635,2025-11,88,MISSING_TARGET_DATE,LOCAL_CACHE,51
P-702635,2025-12,88,MISSING_TARGET_DATE,LOCAL_CACHE,59
P-702635,2026-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,72
P-702635,2026-02,88,MISSING_TARGET_DATE,LOCAL_CACHE,77
P-702635,2026-03,88,MISSING_TARGET_DATE,LOCAL_CACHE,67
P-702635,2026-04,88,MISSING_TARGET_DATE,LOCAL_CACHE,68
P-702637,2025-01,88,MISSING_TARGET_DATE,LOCAL_CACHE,156
