canonical_project_id,paimana_project_code,legacy_ocms_code,identity_source,identity_confidence,collision_flag
P-701324,701324,N16000386,PAIMANA_ID,0.98,0
P-701329,701329,N16000409,PAIMANA_ID,0.98,0
P-701330,701330,,PAIMANA_ID,1.0,0
P-701338,701338,,PAIMANA_ID,1.0,0
P-701341,701341,,PAIMANA_ID,1.0,0
P-701343,701343,N16000388,PAIMANA_ID,0.98,0
P-701344,701344,N16000391,PAIMANA_ID,0.98,0
P-701346,701346,N16000439,PAIMANA_ID,0.98,0
P-701349,701349,N16000394,PAIMANA_ID,0.98,0
P-701350,701350,N16000449,PAIMANA_ID,0.98,0
P-701354,701354,N16000398,PAIMANA_ID,0.98,0
P-701370,701370,,PAIMANA_ID,1.0,0
P-701371,701371,,PAIMANA_ID,1.0,0
P-701372,701372,,PAIMANA_ID,1.0,0
P-701376,701376,,PAIMANA_ID,1.0,0
P-701377,701377,,PAIMANA_ID,1.0,0
P-701383,701383,,PAIMANA_ID,1.0,0
P-701384,701384,,PAIMANA_ID,1.0,0
P-701386,701386,,PAIMANA_ID,1.0,0
P-701388,701388,,PAIMANA_ID,1.0,0
P-701390,701390,,PAIMANA_ID,1.0,0
P-701391,701391,,PAIMANA_ID,1.0,0
P-701392,701392,,PAIMANA_ID,1.0,0
P-701395,701395,,PAIMANA_ID,1.0,0
P-701396,701396,,PAIMANA_ID,1.0,0
P-701398,701398,,PAIMANA_ID,1.0,0
P-701399,701399,,PAIMANA_ID,1.0,0
P-701400,701400,,PAIMANA_ID,1.0,0
P-701402,701402,,PAIMANA_ID,1.0,0
P-701404,701404,,PAIMANA_ID,1.0,0
P-701405,701405,,PAIMANA_ID,1.0,0
P-701406,701406,,PAIMANA_ID,1.0,0
P-701408,701408,,PAIMANA_ID,1.0,0
P-701410,701410,,PAIMANA_ID,1.0,0
P-701411,701411,,PAIMANA_ID,1.0,0
P-701412,701412,,PAIMANA_ID,1.0,0
P-701415,701415,N30000002,PAIMANA_ID,0.98,0
P-701530,701530,,PAIMANA_ID,1.0,0
P-701564,701564,,PAIMANA_ID,1.0,0
P-701565,701565,N25000072,PAIMANA_ID,0.98,0
P-701568,701568,,PAIMANA_ID,1.0,0
P-701570,701570,,PAIMANA_ID,1.0,0
P-701574,701574,,PAIMANA_ID,1.0,0
P-701576,701576,,PAIMANA_ID,1.0,0
P-701577,701577,,PAIMANA_ID,1.0,0
P-701586,701586,,PAIMANA_ID,1.0,0
P-701593,701593,,PAIMANA_ID,1.0,0
P-701597,701597,,PAIMANA_ID,1.0,0
P-701598,701598,,PAIMANA_ID,1.0,0
P-701599,701599,,PAIMANA_ID,1.0,0
P-701600,701600,,PAIMANA_ID,1.0,0
P-701602,701602,,PAIMANA_ID,1.0,0
P-701657,701657,,PAIMANA_ID,1.0,0
P-701658,701658,,PAIMANA_ID,1.0,0
P-701668,701668,,PAIMANA_ID,1.0,0
P-701719,701719,,PAIMANA_ID,1.0,0
P-701745,701745,,PAIMANA_ID,1.0,0
P-701766,701766,,PAIMANA_ID,1.0,0
P-701991,701991,,PAIMANA_ID,1.0,0
P-702355,702355,,PAIMANA_ID,1.0,0
P-702522,702522,,PAIMANA_ID,1.0,0
P-702524,702524,,PAIMANA_ID,1.0,0
P-702540,702540,,PAIMANA_ID,1.0,0
P-702544,702544,,PAIMANA_ID,1.0,0
P-702555,702555,,PAIMANA_ID,1.0,0
P-702612,702612,,PAIMANA_ID,1.0,0
P-702625,702625,N28000124,PAIMANA_ID,0.98,0
P-702626,702626,N28000125,PAIMANA_ID,0.98,0
P-702627,702627,N28000148,PAIMANA_ID,0.98,0
P-702628,702628,N28000144,PAIMANA_ID,0.98,0
P-702629,702629,N28000145,PAIMANA_ID,0.98,0
P-702630,702630,N28000138,PAIMANA_ID,0.98,0
P-702631,702631,N28000137,PAIMANA_ID,0.98,0
P-702632,702632,N28000135,PAIMANA_ID,0.98,0
P-702633,702633,N28000134,PAIMANA_ID,0.98,0
P-702635,702635,N28000058,PAIMANA_ID,0.98,0
P-702637,702637,N28000086,PAIMANA_ID,0.98,0
P-702639,702639,N28000122,PAIMANA_ID,0.98,0
P-702658,702658,N28000155,PAIMANA_ID,0.98,0
P-702664,702664,N28000158,PAIMANA_ID,0.98,0
P-702665,702665,N28000151,PAIMANA_ID,0.98,0
P-702668,702668,,PAIMANA_ID,1.0,0
P-702674,702674,,PAIMANA_ID,1.0,0
P-702682,702682,,PAIMANA_ID,1.0,0
P-702699,702699,,PAIMANA_ID,1.0,0
P-702734,702734,,PAIMANA_ID,1.0,0
P-702735,702735,,PAIMANA_ID,1.0,0
P-702741,702741,,PAIMANA_ID,1.0,0
P-702742,702742,,PAIMANA_ID,1.0,0
P-702746,702746,,PAIMANA_ID,1.0,0
P-702760,702760,,PAIMANA_ID,1.0,0
P-702764,702764,,PAIMANA_ID,1.0,0
P-702793,702793,,PAIMANA_ID,1.0,0
P-702798,702798,,PAIMANA_ID,1.0,0
P-702808,702808,,PAIMANA_ID,1.0,0
P-702810,702810,,PAIMANA_ID,1.0,0
P-702833,702833,,PAIMANA_ID,1.0,0
P-702840,702840,,PAIMANA_ID,1.0,0
P-702842,702842,,PAIMANA_ID,1.0,0
P-702851,702851,,PAIMANA_ID,1.0,0
P-702854,702854,,PAIMANA_ID,1.0,0
P-702948,702948,,PAIMANA_ID,1.0,0
P-702949,702949,,PAIMANA_ID,1.0,0
P-702958,702958,,PAIMANA_ID,1.0,0
P-703021,703021,,PAIMANA_ID,1.0,0
P-703057,703057,,PAIMANA_ID,1.0,0
P-703585,703585,N22000543,PAIMANA_ID,0.98,0
P-703586,703586,N22000542,PAIMANA_ID,0.98,0
P-704495,704495,,PAIMANA_ID,1.0,0
P-705237,705237,N22000464,PAIMANA_ID,0.98,0
P-705244,705244,,PAIMANA_ID,1.0,0
P-705252,705252,,PAIMANA_ID,1.0,0
P-705253,705253,,PAIMANA_ID,1.0,0
P-705298,705298,,PAIMANA_ID,1.0,0
P-705300,705300,,PAIMANA_ID,1.0,0
P-705356,705356,,PAIMANA_ID,1.0,0
P-705357,705357,N22000615,PAIMANA_ID,0.98,0
P-705358,705358,,PAIMANA_ID,1.0,0
P-705359,705359,,PAIMANA_ID,1.0,0
P-705362,705362,N22000181,PAIMANA_ID,0.98,0
P-705363,705363,,PAIMANA_ID,1.0,0
P-705364,705364,,PAIMANA_ID,1.0,0
P-705366,705366,,PAIMANA_ID,1.0,0
P-705368,705368,N22000177,PAIMANA_ID,0.98,0
P-705373,705373,N22000476,PAIMANA_ID,0.98,0
P-705375,705375,,PAIMANA_ID,1.0,0
P-705385,705385,N22000219,PAIMANA_ID,0.98,0
P-705391,705391,,PAIMANA_ID,1.0,0
P-705392,705392,N22000124,PAIMANA_ID,0.98,0
P-705394,705394,,PAIMANA_ID,1.0,0
P-705396,705396,,PAIMANA_ID,1.0,0
P-705400,705400,,PAIMANA_ID,1.0,0
P-705401,705401,N22000208,PAIMANA_ID,0.98,0
P-705410,705410,,PAIMANA_ID,1.0,0
P-705419,705419,N22000148,PAIMANA_ID,0.98,0
P-705424,705424,N22000467,PAIMANA_ID,0.98,0
P-705428,705428,N22000273,PAIMANA_ID,0.98,0
P-705429,705429,N22000406,PAIMANA_ID,0.98,0
P-705432,705432,N22000102,PAIMANA_ID,0.98,0
P-705433,705433,N22000602,PAIMANA_ID,1.0,0
P-705434,705434,,PAIMANA_ID,1.0,0
P-705436,705436,,PAIMANA_ID,1.0,0
P-705437,705437,N22000032,PAIMANA_ID,0.98,0
P-705444,705444,,PAIMANA_ID,1.0,0
P-705450,705450,N22000207,PAIMANA_ID,0.98,0
P-705453,705453,N22000139,PAIMANA_ID,0.98,0
P-705454,705454,N22000138,PAIMANA_ID,0.98,0
P-705457,705457,N22000120,PAIMANA_ID,0.98,0
P-705458,705458,N22000142,PAIMANA_ID,0.98,0
P-705464,705464,,PAIMANA_ID,1.0,0
P-705479,705479,N22000480,PAIMANA_ID,0.98,0
P-705480,705480,,PAIMANA_ID,1.0,0
P-705481,705481,,PAIMANA_ID,1.0,0
P-705482,705482,N22000158,PAIMANA_ID,0.98,0
P-705489,705489,,PAIMANA_ID,1.0,0
P-705490,705490,N22000299,PAIMANA_ID,0.98,0
P-705491,705491,N22000308,PAIMANA_ID,0.98,0
P-705492,705492,N22000486,PAIMANA_ID,0.98,0
P-705493,705493,,PAIMANA_ID,1.0,0
P-705494,705494,N22000279,PAIMANA_ID,0.98,0
P-705495,705495,N22000258,PAIMANA_ID,0.98,0
P-705496,705496,N22000256,PAIMANA_ID,0.98,0
P-705497,705497,,PAIMANA_ID,1.0,0
P-705498,705498,N22000233,PAIMANA_ID,0.98,0
P-705500,705500,N22000250,PAIMANA_ID,0.98,0
P-705502,705502,N22000356,PAIMANA_ID,0.98,0
P-705503,705503,N22000359,PAIMANA_ID,0.98,0
P-705504,705504,N22000360,PAIMANA_ID,0.98,0
P-705505,705505,N22000362,PAIMANA_ID,0.98,0
P-705506,705506,N22000361,PAIMANA_ID,0.98,0
P-705507,705507,N22000358,PAIMANA_ID,0.98,0
P-705510,705510,N22000316,PAIMANA_ID,0.98,0
P-705511,705511,N22000376,PAIMANA_ID,0.98,0
P-705512,705512,N22000377,PAIMANA_ID,0.98,0
P-705513,705513,N22000379,PAIMANA_ID,0.98,0
P-705514,705514,N22000380,PAIMANA_ID,0.98,0
P-705515,705515,N22000381,PAIMANA_ID,0.98,0
P-705520,705520,,PAIMANA_ID,1.0,0
P-705526,705526,N22000329,PAIMANA_ID,0.98,0
P-705527,705527,N22000472,PAIMANA_ID,0.98,0
P-705528,705528,N22000473,PAIMANA_ID,0.98,0
P-705562,705562,N22000134,PAIMANA_ID,0.98,0
P-705566,705566,,PAIMANA_ID,1.0,0
P-705567,705567,N22000468,PAIMANA_ID,0.98,0
P-705572,705572,N22000388,PAIMANA_ID,0.98,0
P-705583,705583,N22000281,PAIMANA_ID,0.98,0
P-705588,705588,N22000583,PAIMANA_ID,0.98,0
P-705598,705598,N22000496,PAIMANA_ID,0.98,0
P-705608,705608,N22000495,PAIMANA_ID,0.98,0
P-705610,705610,N22000587,PAIMANA_ID,0.98,0
P-705612,705612,N22000261,PAIMANA_ID,0.98,0
P-705613,705613,N22000367,PAIMANA_ID,0.98,0
P-705616,705616,N22000484,PAIMANA_ID,0.98,0
P-705617,705617,N22000420,PAIMANA_ID,0.98,0
P-705628,705628,N22000396,PAIMANA_ID,0.98,0
P-705629,705629,N22000506,PAIMANA_ID,0.98,0
P-705632,705632,N22000586,PAIMANA_ID,0.98,0
P-705633,705633,N22000368,PAIMANA_ID,0.98,0
P-705635,705635,N22000399,PAIMANA_ID,0.98,0
P-705638,705638,N22000620,PAIMANA_ID,0.98,0
P-705639,705639,N22000619,PAIMANA_ID,0.98,0
P-705648,705648,N22000369,PAIMANA_ID,0.98,0
P-705650,705650,N22000297,PAIMANA_ID,0.98,0
P-705651,705651,,PAIMANA_ID,1.0,0
P-705659,705659,N22000554,PAIMANA_ID,0.98,0
P-705660,705660,N22000351,PAIMANA_ID,0.98,0
P-705661,705661,N22000416,PAIMANA_ID,0.98,0
P-705662,705662,N22000333,PAIMANA_ID,0.98,0
P-705663,705663,N22000621,PAIMANA_ID,0.98,0
P-705667,705667,N22000501,PAIMANA_ID,0.98,0
P-705668,705668,N22000595,PAIMANA_ID,0.98,0
P-705694,705694,,PAIMANA_ID,1.0,0
P-705708,705708,,PAIMANA_ID,1.0,0
P-705710,705710,,PAIMANA_ID,1.0,0
P-705712,705712,,PAIMANA_ID,1.0,0
P-705717,705717,,PAIMANA_ID,1.0,0
P-705720,705720,,PAIMANA_ID,1.0,0
P-705721,705721,,PAIMANA_ID,1.0,0
P-705722,705722,,PAIMANA_ID,1.0,0
P-705726,705726,,PAIMANA_ID,1.0,0
P-705728,705728,N22000463,PAIMANA_ID,0.98,0
P-705730,705730,N22000111,PAIMANA_ID,0.98,0
P-705735,705735,N22000513,PAIMANA_ID,0.98,0
P-705741,705741,N22000517,PAIMANA_ID,0.98,0
P-705742,705742,N22000516,PAIMANA_ID,0.98,0
P-705743,705743,,PAIMANA_ID,1.0,0
P-705747,705747,,PAIMANA_ID,1.0,0
P-705752,705752,N22000593,PAIMANA_ID,0.98,0
P-705755,705755,,PAIMANA_ID,1.0,0
P-705756,705756,,PAIMANA_ID,1.0,0
P-705761,705761,N22000559,PAIMANA_ID,0.98,0
P-705762,705762,,PAIMANA_ID,1.0,0
P-705763,705763,N22000601,PAIMANA_ID,0.98,0
P-705764,705764,N22000503,PAIMANA_ID,0.98,0
P-705765,705765,N22000611,PAIMANA_ID,0.98,0
P-705766,705766,N22000546,PAIMANA_ID,0.98,0
P-705767,705767,,PAIMANA_ID,1.0,0
P-705771,705771,N22000563,PAIMANA_ID,0.98,0
P-705772,705772,N22000544,PAIMANA_ID,0.98,0
P-705774,705774,N22000562,PAIMANA_ID,0.98,0
P-705777,705777,N22000564,PAIMANA_ID,0.98,0
P-705779,705779,,PAIMANA_ID,1.0,0
P-705780,705780,N22000598,PAIMANA_ID,0.98,0
P-705782,705782,N22000590,PAIMANA_ID,0.98,0
P-705783,705783,N22000584,PAIMANA_ID,0.98,0
P-705784,705784,,PAIMANA_ID,1.0,0
P-705785,705785,N22000508,PAIMANA_ID,0.98,0
P-705789,705789,,PAIMANA_ID,1.0,0
P-705793,705793,,PAIMANA_ID,1.0,0
P-705794,705794,,PAIMANA_ID,1.0,0
P-705799,705799,N22000629,PAIMANA_ID,0.98,0
P-705863,705863,,PAIMANA_ID,1.0,0
P-705912,705912,,PAIMANA_ID,1.0,0
P-705918,705918,N22000545,PAIMANA_ID,0.98,0
P-705919,705919,N22000553,PAIMANA_ID,0.98,0
P-705933,705933,N22000536,PAIMANA_ID,0.98,0
P-705941,705941,,PAIMANA_ID,1.0,0
P-706718,706718,N04000100,PAIMANA_ID,0.98,0
P-706724,706724,N04000083,PAIMANA_ID,0.98,0
P-706757,706757,N22000622,PAIMANA_ID,0.98,0
P-706759,706759,N22000350,PAIMANA_ID,0.98,0
P-706763,706763,N22000535,PAIMANA_ID,0.98,0
P-706775,706775,,PAIMANA_ID,1.0,0
P-706776,706776,N22000108,PAIMANA_ID,0.98,0
P-706777,706777,N22000109,PAIMANA_ID,0.98,0
P-706779,706779,N22000092,PAIMANA_ID,0.98,0
P-706780,706780,N22000627,PAIMANA_ID,0.98,0
P-706781,706781,,PAIMANA_ID,1.0,0
P-706811,706811,N12000124,PAIMANA_ID,0.98,0
P-706835,706835,N22000557,PAIMANA_ID,0.98,0
P-706836,706836,,PAIMANA_ID,1.0,0
P-706837,706837,N22000529,PAIMANA_ID,0.98,0
P-706844,706844,,PAIMANA_ID,1.0,0
P-706854,706854,N22000580,PAIMANA_ID,0.98,0
P-706856,706856,,PAIMANA_ID,1.0,0
P-706860,706860,N22000524,PAIMANA_ID,0.98,0
P-706865,706865,,PAIMANA_ID,1.0,0
P-706866,706866,N22000607,PAIMANA_ID,0.98,0
P-706898,706898,,PAIMANA_ID,1.0,0
P-706922,706922,,PAIMANA_ID,1.0,0
P-706940,706940,,PAIMANA_ID,1.0,0
P-706942,706942,,PAIMANA_ID,1.0,0
P-706950,706950,,PAIMANA_ID,1.0,0
P-707020,707020,,PAIMANA_ID,1.0,0
P-707021,707021,,PAIMANA_ID,1.0,0
P-707022,707022,,PAIMANA_ID,1.0,0
P-707039,707039,,PAIMANA_ID,1.0,0
P-707044,707044,,PAIMANA_ID,1.0,0
P-707045,707045,,PAIMANA_ID,1.0,0
P-707046,707046,,PAIMANA_ID,1.0,0
P-707049,707049,,PAIMANA_ID,1.0,0
P-707050,707050,,PAIMANA_ID,1.0,0
P-707058,707058,,PAIMANA_ID,1.0,0
P-707059,707059,,PAIMANA_ID,1.0,0
P-707069,707069,,PAIMANA_ID,1.0,0
P-707070,707070,,PAIMANA_ID,1.0,0
P-707086,707086,,PAIMANA_ID,1.0,0
P-707087,707087,,PAIMANA_ID,1.0,0
P-707215,707215,,PAIMANA_ID,1.0,0
P-707229,707229,,PAIMANA_ID,1.0,0
P-707267,707267,,PAIMANA_ID,1.0,0
P-707410,707410,,PAIMANA_ID,1.0,0
P-707419,707419,,PAIMANA_ID,1.0,0
P-708655,708655,,PAIMANA_ID,1.0,0
P-708662,708662,,PAIMANA_ID,1.0,0
P-709747,709747,N18000297,PAIMANA_ID,0.98,0
P-709748,709748,,PAIMANA_ID,1.0,0
P-709749,709749,N26000114,PAIMANA_ID,0.98,0
P-709750,709750,,PAIMANA_ID,1.0,0
P-709752,709752,N16000432,PAIMANA_ID,0.98,0
P-709753,709753,N16000478,PAIMANA_ID,0.98,0
P-709754,709754,N16000484,PAIMANA_ID,0.98,0
P-709755,709755,N16000494,PAIMANA_ID,0.98,0
P-709757,709757,N16000497,PAIMANA_ID,0.98,0
P-709758,709758,N16000498,PAIMANA_ID,0.98,0
P-709759,709759,N16000512,PAIMANA_ID,0.98,0
P-709760,709760,N16000534,PAIMANA_ID,0.98,0
P-709761,709761,,PAIMANA_ID,1.0,0
P-709766,709766,N16000485,PAIMANA_ID,0.98,0
P-709768,709768,,PAIMANA_ID,1.0,0
P-709770,709770,N16000488,PAIMANA_ID,0.98,0
P-709771,709771,N16000487,PAIMANA_ID,0.98,0
P-709772,709772,N16000491,PAIMANA_ID,0.98,0
P-709773,709773,N16000527,PAIMANA_ID,0.98,0
P-709774,709774,N16000437,PAIMANA_ID,0.98,0
P-709776,709776,N16000441,PAIMANA_ID,0.98,0
P-709777,709777,N16000453,PAIMANA_ID,0.98,0
P-709778,709778,N16000454,PAIMANA_ID,0.98,0
P-709779,709779,N16000457,PAIMANA_ID,0.98,0
P-709780,709780,N16000504,PAIMANA_ID,0.98,0
P-709781,709781,N16000505,PAIMANA_ID,0.98,0
P-709782,709782,N16000456,PAIMANA_ID,0.98,0
P-709783,709783,,PAIMANA_ID,1.0,0
P-709785,709785,N16000480,PAIMANA_ID,0.98,0
P-709786,709786,N16000529,PAIMANA_ID,0.98,0
P-709789,709789,,PAIMANA_ID,1.0,0
P-709790,709790,,PAIMANA_ID,1.0,0
P-709791,709791,N16000522,PAIMANA_ID,0.98,0
P-709792,709792,N16000524,PAIMANA_ID,0.98,0
P-709793,709793,N16000523,PAIMANA_ID,0.98,0
P-709794,709794,N16000520,PAIMANA_ID,0.98,0
P-709795,709795,N16000525,PAIMANA_ID,0.98,0
P-709796,709796,N16000521,PAIMANA_ID,0.98,0
P-709797,709797,N16000519,PAIMANA_ID,0.98,0
P-709798,709798,N16000518,PAIMANA_ID,0.98,0
P-709799,709799,N16000530,PAIMANA_ID,0.98,0
P-709800,709800,,PAIMANA_ID,1.0,0
P-709801,709801,,PAIMANA_ID,1.0,0
P-709808,709808,,PAIMANA_ID,1.0,0
P-709809,709809,,PAIMANA_ID,1.0,0
P-709810,709810,,PAIMANA_ID,1.0,0
P-709811,709811,N22000520,PAIMANA_ID,0.98,0
P-709812,709812,N22000539,PAIMANA_ID,0.98,0
P-709813,709813,N22000551,PAIMANA_ID,0.98,0
P-709814,709814,,PAIMANA_ID,1.0,0
P-709815,709815,N22000574,PAIMANA_ID,0.98,0
P-709816,709816,N22000575,PAIMANA_ID,0.98,0
P-709817,709817,N22000576,PAIMANA_ID,0.98,0
P-709818,709818,N22000577,PAIMANA_ID,0.98,0
P-709819,709819,N22000579,PAIMANA_ID,0.98,0
P-709820,709820,,PAIMANA_ID,1.0,0
P-709826,709826,N12000127,PAIMANA_ID,0.98,0
P-709827,709827,N12000130,PAIMANA_ID,0.98,0
P-709829,709829,,PAIMANA_ID,1.0,0
P-709830,709830,N10000012,PAIMANA_ID,0.98,0
P-709831,709831,N10000013,PAIMANA_ID,0.98,0
P-709832,709832,N10000014,PAIMANA_ID,0.98,0
P-709837,709837,,PAIMANA_ID,1.0,0
P-709838,709838,N16000444,PAIMANA_ID,0.98,0
P-709839,709839,N16000470,PAIMANA_ID,0.98,0
P-709840,709840,N16000477,PAIMANA_ID,0.98,0
P-709841,709841,N16000483,PAIMANA_ID,0.98,0
P-709842,709842,N16000481,PAIMANA_ID,0.98,0
P-709845,709845,N16000514,PAIMANA_ID,0.98,0
P-709846,709846,N16000515,PAIMANA_ID,0.98,0
P-709847,709847,N16000528,PAIMANA_ID,0.98,0
P-709848,709848,N16000526,PAIMANA_ID,0.98,0
P-709849,709849,N16000533,PAIMANA_ID,0.98,0
P-709850,709850,N16000532,PAIMANA_ID,0.98,0
P-709851,709851,N16000537,PAIMANA_ID,0.98,0
P-709855,709855,,PAIMANA_ID,1.0,0
P-709856,709856,N26000116,PAIMANA_ID,0.98,0
P-709857,709857,N26000117,PAIMANA_ID,0.98,0
P-709858,709858,,PAIMANA_ID,1.0,0
P-709859,709859,N28000115,PAIMANA_ID,0.98,0
P-709864,709864,N16000511,PAIMANA_ID,0.98,0
P-709865,709865,N16000510,PAIMANA_ID,0.98,0
P-900808,900808,N18000352,PAIMANA_ID,0.98,0
P-900872,900872,,PAIMANA_ID,1.0,0
P-900874,900874,,PAIMANA_ID,1.0,0
