project_id,snapshot_month,previous_target,previous_target_source,current_target,current_target_source,reporting_regime,interpreted_change_months,semantic_comparable,exclusion_reason
P-619215,2026-03,2024-12-01,REVISED,2026-04-01,REVISED,PAIMANA,16,1,
P-619215,2026-04,2026-04-01,REVISED,2026-06-01,REVISED,PAIMANA,2,1,
P-619216,2026-03,2026-06-01,REVISED,2026-12-01,REVISED,PAIMANA,6,1,
P-619217,2026-03,2025-07-01,REVISED,2026-04-01,REVISED,PAIMANA,9,1,
P-619217,2026-04,2026-04-01,REVISED,2026-05-01,REVISED,PAIMANA,1,1,
P-619218,2026-03,2024-10-01,REVISED,2026-04-01,REVISED,PAIMANA,18,1,
P-619218,2026-04,2026-04-01,REVISED,2026-06-01,REVISED,PAIMANA,2,1,
P-619219,2026-03,2024-10-01,REVISED,2026-04-01,REVISED,PAIMANA,18,1,
P-619219,2026-04,2026-04-01,REVISED,2026-12-01,REVISED,PAIMANA,8,1,
P-619220,2026-03,2025-01-01,REVISED,2026-04-01,REVISED,PAIMANA,15,1,
P-619220,2026-04,2026-04-01,REVISED,2026-12-01,REVISED,PAIMANA,8,1,
P-619222,2026-03,2025-02-01,REVISED,2026-04-01,REVISED,PAIMANA,14,1,
P-619222,2026-04,2026-04-01,REVISED,2026-05-01,REVISED,PAIMANA,1,1,
P-619223,2026-04,2029-09-01,ORIGINAL,2029-09-01,REVISED,PAIMANA,0,1,
P-619224,2026-04,2028-03-01,ORIGINAL,2028-03-01,REVISED,PAIMANA,0,1,
P-619225,2026-04,2027-04-01,ORIGINAL,2027-04-01,REVISED,PAIMANA,0,1,
P-619226,2026-04,2028-03-01,ORIGINAL,2028-03-01,REVISED,PAIMANA,0,1,
P-619291,2026-04,2026-04-01,REVISED,2026-07-01,REVISED,PAIMANA,3,1,
P-619292,2026-04,2026-04-01,REVISED,2026-07-01,REVISED,PAIMANA,3,1,
P-619301,2026-04,2026-04-01,REVISED,2026-06-01,REVISED,PAIMANA,2,1,
P-619306,2026-04,2026-04-01,REVISED,2026-06-01,REVISED,PAIMANA,2,1,
P-619307,2026-04,2026-04-01,REVISED,2026-06-01,REVISED,PAIMANA,2,1,
P-619308,2026-04,2026-04-01,REVISED,2026-07-01,REVISED,PAIMANA,3,1,
P-701091,2025-08,2026-03-01,ORIGINAL,2026-03-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-701091,2025-09,2026-03-01,ORIGINAL,2026-03-01,ORIGINAL,PAIMANA,0,1,
P-701101,2025-04,2025-06-01,REVISED,2025-06-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-701101,2025-05,2025-06-01,ANTICIPATED,2025-06-01,REVISED,OCMS_LEGACY,0,1,
P-701101,2025-06,2025-06-01,REVISED,2025-11-01,REVISED,OCMS_LEGACY,5,1,
P-701101,2025-07,2025-11-01,REVISED,2025-11-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701101,2025-08,2025-11-01,REVISED,2025-11-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701101,2025-09,2025-11-01,REVISED,2025-11-01,REVISED,PAIMANA,0,1,
P-701101,2025-12,2025-11-01,REVISED,2026-05-01,REVISED,PAIMANA,6,1,
P-701105,2025-02,2025-03-01,REVISED,2025-06-01,REVISED,OCMS_LEGACY,3,1,
P-701105,2025-04,2025-06-01,REVISED,2025-06-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-701105,2025-05,2025-06-01,ANTICIPATED,2025-08-01,REVISED,OCMS_LEGACY,2,0,TARGET_SOURCE_TRANSITION
P-701105,2025-07,2025-08-01,REVISED,2025-09-01,REVISED,PAIMANA_TRANSITION,1,0,REPORTING_REGIME_CHANGE
P-701105,2025-08,2025-09-01,REVISED,2025-09-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701105,2025-09,2025-09-01,REVISED,2025-09-01,REVISED,PAIMANA,0,1,
P-701105,2025-11,2025-09-01,REVISED,2026-01-01,REVISED,PAIMANA,4,1,
P-701105,2026-01,2026-01-01,REVISED,2026-04-01,REVISED,PAIMANA,3,1,
P-701107,2025-04,2025-06-01,REVISED,2025-08-01,ANTICIPATED,OCMS_LEGACY,2,0,TARGET_SOURCE_TRANSITION
P-701107,2025-05,2025-08-01,ANTICIPATED,2025-08-01,REVISED,OCMS_LEGACY,0,1,
P-701107,2025-07,2025-08-01,REVISED,2025-12-01,REVISED,PAIMANA_TRANSITION,4,0,REPORTING_REGIME_CHANGE
P-701107,2025-08,2025-12-01,REVISED,2025-12-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701107,2025-09,2025-12-01,REVISED,2025-12-01,REVISED,PAIMANA,0,1,
P-701107,2025-11,2025-12-01,REVISED,2026-03-01,REVISED,PAIMANA,3,1,
P-701107,2026-01,2026-03-01,REVISED,2026-07-01,REVISED,PAIMANA,4,1,
P-701107,2026-04,2026-07-01,REVISED,2026-10-01,REVISED,PAIMANA,3,1,
P-701113,2025-07,2027-07-01,REVISED,2027-07-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701113,2025-08,2027-07-01,REVISED,2027-07-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701113,2025-09,2027-07-01,REVISED,2027-07-01,REVISED,PAIMANA,0,1,
P-701121,2025-07,2025-08-01,REVISED,2025-12-01,REVISED,PAIMANA_TRANSITION,4,0,REPORTING_REGIME_CHANGE
P-701121,2025-08,2025-12-01,REVISED,2025-12-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701121,2025-09,2025-12-01,REVISED,2025-12-01,REVISED,PAIMANA,0,1,
P-701121,2025-11,2025-12-01,REVISED,2026-03-01,REVISED,PAIMANA,3,1,
P-701121,2026-03,2026-03-01,REVISED,2026-04-01,REVISED,PAIMANA,1,1,
P-701121,2026-04,2026-04-01,REVISED,2026-06-01,REVISED,PAIMANA,2,1,
P-701122,2025-07,2026-07-01,REVISED,2026-07-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-701122,2025-08,2026-07-01,ORIGINAL,2026-07-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-701122,2025-09,2026-07-01,ORIGINAL,2026-07-01,ORIGINAL,PAIMANA,0,1,
P-701122,2026-03,2026-07-01,ORIGINAL,2026-11-01,REVISED,PAIMANA,4,0,TARGET_SOURCE_TRANSITION
P-701126,2025-07,2025-12-01,REVISED,2026-06-01,REVISED,PAIMANA_TRANSITION,6,0,REPORTING_REGIME_CHANGE
P-701126,2025-08,2026-06-01,REVISED,2026-06-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701126,2025-09,2026-06-01,REVISED,2026-06-01,REVISED,PAIMANA,0,1,
P-701127,2025-03,2025-06-01,REVISED,2025-10-01,REVISED,OCMS_LEGACY,4,1,
P-701127,2025-04,2025-10-01,REVISED,2025-10-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-701127,2025-05,2025-10-01,ANTICIPATED,2025-10-01,REVISED,OCMS_LEGACY,0,1,
P-701127,2025-07,2025-10-01,REVISED,2025-10-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701127,2025-08,2025-10-01,REVISED,2025-10-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701127,2025-09,2025-10-01,REVISED,2025-10-01,REVISED,PAIMANA,0,1,
P-701127,2025-10,2025-10-01,REVISED,2025-11-01,REVISED,PAIMANA,1,1,
P-701127,2025-11,2025-11-01,REVISED,2026-01-01,REVISED,PAIMANA,2,1,
P-701127,2026-02,2026-01-01,REVISED,2026-03-01,REVISED,PAIMANA,2,1,
P-701127,2026-03,2026-03-01,REVISED,2026-04-01,REVISED,PAIMANA,1,1,
P-701128,2025-03,2026-09-01,REVISED,2026-03-01,REVISED,OCMS_LEGACY,-6,1,
P-701128,2025-07,2026-03-01,REVISED,2026-10-01,REVISED,PAIMANA_TRANSITION,7,0,REPORTING_REGIME_CHANGE
P-701128,2025-08,2026-10-01,REVISED,2026-10-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701128,2025-09,2026-10-01,REVISED,2026-10-01,REVISED,PAIMANA,0,1,
P-701128,2025-12,2026-10-01,REVISED,2026-09-01,REVISED,PAIMANA,-1,1,
P-701167,2025-04,2025-11-01,REVISED,2025-11-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-701167,2025-05,2025-11-01,ANTICIPATED,2025-11-01,REVISED,OCMS_LEGACY,0,1,
P-701167,2025-07,2025-11-01,REVISED,2025-12-01,REVISED,PAIMANA_TRANSITION,1,0,REPORTING_REGIME_CHANGE
P-701167,2025-08,2025-12-01,REVISED,2025-12-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701167,2025-09,2025-12-01,REVISED,2025-12-01,REVISED,PAIMANA,0,1,
P-701167,2025-11,2025-12-01,REVISED,2026-06-01,REVISED,PAIMANA,6,1,
P-701167,2026-02,2026-06-01,REVISED,2026-12-01,REVISED,PAIMANA,6,1,
P-701171,2025-03,2025-03-01,REVISED,2025-07-01,REVISED,OCMS_LEGACY,4,1,
P-701171,2025-04,2025-07-01,REVISED,2025-12-01,REVISED,OCMS_LEGACY,5,1,
P-701171,2025-07,2025-12-01,REVISED,2025-12-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701171,2025-08,2025-12-01,REVISED,2025-12-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701171,2025-09,2025-12-01,REVISED,2025-12-01,REVISED,PAIMANA,0,1,
P-701171,2025-11,2025-12-01,REVISED,2026-06-01,REVISED,PAIMANA,6,1,
P-701173,2025-04,2026-03-01,REVISED,2026-03-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-701173,2025-05,2026-03-01,ANTICIPATED,2026-03-01,REVISED,OCMS_LEGACY,0,1,
P-701173,2025-07,2026-03-01,REVISED,2026-12-01,REVISED,PAIMANA_TRANSITION,9,0,REPORTING_REGIME_CHANGE
P-701173,2025-08,2026-12-01,REVISED,2026-12-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701173,2025-09,2026-12-01,REVISED,2026-12-01,REVISED,PAIMANA,0,1,
P-701228,2025-02,2025-03-01,REVISED,2026-03-01,REVISED,OCMS_LEGACY,12,1,
P-701228,2025-04,2026-03-01,REVISED,2025-12-01,ANTICIPATED,OCMS_LEGACY,-3,0,TARGET_SOURCE_TRANSITION
P-701228,2025-05,2025-12-01,ANTICIPATED,2025-12-01,REVISED,OCMS_LEGACY,0,1,
P-701228,2025-07,2025-12-01,REVISED,2025-12-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701228,2025-08,2025-12-01,REVISED,2025-12-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701228,2025-09,2025-12-01,REVISED,2025-12-01,REVISED,PAIMANA,0,1,
P-701228,2025-12,2025-12-01,REVISED,2026-03-01,REVISED,PAIMANA,3,1,
P-701228,2026-03,2026-03-01,REVISED,2026-09-01,REVISED,PAIMANA,6,1,
P-701263,2025-02,2025-03-01,ORIGINAL,2025-03-01,REVISED,OCMS_LEGACY,0,1,
P-701263,2025-03,2025-03-01,REVISED,2025-06-01,ORIGINAL,OCMS_LEGACY,3,0,TARGET_SOURCE_TRANSITION
P-701263,2025-04,2025-06-01,ORIGINAL,2025-12-01,ANTICIPATED,OCMS_LEGACY,6,0,TARGET_SOURCE_TRANSITION
P-701263,2025-05,2025-12-01,ANTICIPATED,2025-12-01,REVISED,OCMS_LEGACY,0,1,
P-701263,2025-07,2025-12-01,REVISED,2026-03-01,REVISED,PAIMANA_TRANSITION,3,0,REPORTING_REGIME_CHANGE
P-701263,2025-08,2026-03-01,REVISED,2026-03-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701263,2025-09,2026-03-01,REVISED,2026-03-01,REVISED,PAIMANA,0,1,
P-701263,2026-03,2026-03-01,REVISED,2026-06-01,REVISED,PAIMANA,3,1,
P-701289,2025-04,2025-12-01,REVISED,2025-12-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-701289,2025-05,2025-12-01,ANTICIPATED,2025-12-01,REVISED,OCMS_LEGACY,0,1,
P-701289,2025-07,2025-12-01,REVISED,2025-12-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701289,2025-08,2025-12-01,REVISED,2025-12-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701289,2025-09,2025-12-01,REVISED,2026-06-01,REVISED,PAIMANA,6,0,REPORTING_REGIME_CHANGE
P-701289,2026-03,2026-06-01,REVISED,2026-12-01,REVISED,PAIMANA,6,1,
P-701324,2025-04,2026-08-01,REVISED,2026-08-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-701324,2025-05,2026-08-01,ANTICIPATED,2026-08-01,REVISED,OCMS_LEGACY,0,1,
P-701324,2025-07,2026-08-01,REVISED,2026-08-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701324,2025-08,2026-08-01,REVISED,2026-08-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701324,2025-09,2026-08-01,REVISED,2026-08-01,REVISED,PAIMANA,0,1,
P-701329,2025-04,2025-12-01,REVISED,2025-12-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-701329,2025-05,2025-12-01,ANTICIPATED,2025-12-01,REVISED,OCMS_LEGACY,0,1,
P-701329,2025-07,2025-12-01,REVISED,2025-12-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701329,2025-08,2025-12-01,REVISED,2025-12-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701329,2025-09,2025-12-01,REVISED,2026-06-01,REVISED,PAIMANA,6,0,REPORTING_REGIME_CHANGE
P-701329,2026-04,2026-06-01,REVISED,2026-11-01,REVISED,PAIMANA,5,1,
P-701330,2025-08,2025-12-01,REVISED,2025-12-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701330,2025-09,2025-12-01,REVISED,2025-12-01,REVISED,PAIMANA,0,1,
P-701330,2025-12,2025-12-01,REVISED,2026-03-01,REVISED,PAIMANA,3,1,
P-701330,2026-03,2026-03-01,REVISED,2026-04-01,REVISED,PAIMANA,1,1,
P-701330,2026-04,2026-04-01,REVISED,2026-12-01,REVISED,PAIMANA,8,1,
P-701338,2025-08,2031-06-01,REVISED,2031-06-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701338,2025-09,2031-06-01,REVISED,2031-06-01,REVISED,PAIMANA,0,1,
P-701343,2025-02,2025-06-01,ORIGINAL,2025-06-01,REVISED,OCMS_LEGACY,0,1,
P-701343,2025-04,2025-06-01,REVISED,2025-06-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-701343,2025-05,2025-06-01,ANTICIPATED,2025-12-01,REVISED,OCMS_LEGACY,6,0,TARGET_SOURCE_TRANSITION
P-701343,2025-07,2025-12-01,REVISED,2025-12-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701343,2025-08,2025-12-01,REVISED,2025-12-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701343,2025-09,2025-12-01,REVISED,2025-12-01,REVISED,PAIMANA,0,1,
P-701343,2025-12,2025-12-01,REVISED,2026-06-01,REVISED,PAIMANA,6,1,
P-701344,2025-02,2025-12-01,ORIGINAL,2025-12-01,REVISED,OCMS_LEGACY,0,1,
P-701344,2025-04,2025-12-01,REVISED,2025-12-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-701344,2025-05,2025-12-01,ANTICIPATED,2025-12-01,REVISED,OCMS_LEGACY,0,1,
P-701344,2025-07,2025-12-01,REVISED,2025-12-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701344,2025-08,2025-12-01,REVISED,2025-12-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701344,2025-09,2025-12-01,REVISED,2025-12-01,REVISED,PAIMANA,0,1,
P-701344,2025-12,2025-12-01,REVISED,2026-03-01,REVISED,PAIMANA,3,1,
P-701344,2026-03,2026-03-01,REVISED,2026-09-01,REVISED,PAIMANA,6,1,
P-701346,2025-02,2027-03-01,ORIGINAL,2027-03-01,REVISED,OCMS_LEGACY,0,1,
P-701346,2025-03,2027-03-01,REVISED,2027-03-01,ORIGINAL,OCMS_LEGACY,0,1,
P-701346,2025-04,2027-03-01,ORIGINAL,2027-03-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-701346,2025-05,2027-03-01,ANTICIPATED,2027-03-01,REVISED,OCMS_LEGACY,0,1,
P-701346,2025-07,2027-03-01,REVISED,2026-03-01,REVISED,PAIMANA_TRANSITION,-12,0,REPORTING_REGIME_CHANGE
P-701346,2025-08,2026-03-01,REVISED,2026-03-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701346,2025-09,2026-03-01,REVISED,2026-03-01,REVISED,PAIMANA,0,1,
P-701346,2026-03,2026-03-01,REVISED,2026-07-01,REVISED,PAIMANA,4,1,
P-701349,2025-07,2025-09-01,REVISED,2025-09-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701349,2025-08,2025-09-01,REVISED,2025-09-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701349,2025-09,2025-09-01,REVISED,2025-10-01,REVISED,PAIMANA,1,0,REPORTING_REGIME_CHANGE
P-701349,2025-10,2025-10-01,REVISED,2026-03-01,REVISED,PAIMANA,5,1,
P-701349,2025-12,2026-03-01,REVISED,2026-06-01,REVISED,PAIMANA,3,1,
P-701349,2026-03,2026-06-01,REVISED,2026-10-01,REVISED,PAIMANA,4,1,
P-701350,2025-04,2025-04-01,REVISED,2025-07-01,ANTICIPATED,OCMS_LEGACY,3,0,TARGET_SOURCE_TRANSITION
P-701350,2025-05,2025-07-01,ANTICIPATED,2025-07-01,REVISED,OCMS_LEGACY,0,1,
P-701350,2025-06,2025-07-01,REVISED,2025-10-01,REVISED,OCMS_LEGACY,3,1,
P-701350,2025-07,2025-10-01,REVISED,2025-10-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701350,2025-08,2025-10-01,REVISED,2025-10-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701350,2025-09,2025-10-01,REVISED,2025-10-01,REVISED,PAIMANA,0,1,
P-701350,2025-10,2025-10-01,REVISED,2025-12-01,REVISED,PAIMANA,2,1,
P-701350,2025-12,2025-12-01,REVISED,2026-03-01,REVISED,PAIMANA,3,1,
P-701354,2025-04,2025-06-01,REVISED,2025-06-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-701354,2025-05,2025-06-01,ANTICIPATED,2025-09-01,REVISED,OCMS_LEGACY,3,0,TARGET_SOURCE_TRANSITION
P-701354,2025-07,2025-09-01,REVISED,2025-09-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701354,2025-08,2025-09-01,REVISED,2025-09-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701354,2025-09,2025-09-01,REVISED,2025-12-01,REVISED,PAIMANA,3,0,REPORTING_REGIME_CHANGE
P-701354,2025-12,2025-12-01,REVISED,2026-02-01,REVISED,PAIMANA,2,1,
P-701354,2026-02,2026-02-01,REVISED,2026-03-01,REVISED,PAIMANA,1,1,
P-701354,2026-03,2026-03-01,REVISED,2026-06-01,REVISED,PAIMANA,3,1,
P-701370,2025-08,2025-03-01,REVISED,2026-03-01,REVISED,PAIMANA_TRANSITION,12,1,
P-701370,2025-09,2026-03-01,REVISED,2026-03-01,REVISED,PAIMANA,0,1,
P-701371,2025-08,2024-12-01,REVISED,2024-12-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701372,2025-08,2025-03-01,REVISED,2025-12-01,REVISED,PAIMANA_TRANSITION,9,1,
P-701372,2025-09,2025-12-01,REVISED,2026-03-01,REVISED,PAIMANA,3,0,REPORTING_REGIME_CHANGE
P-701376,2025-08,2025-04-01,REVISED,2026-03-01,REVISED,PAIMANA_TRANSITION,11,1,
P-701376,2025-09,2026-03-01,REVISED,2026-03-01,REVISED,PAIMANA,0,1,
P-701377,2025-08,2025-03-01,REVISED,2025-12-01,REVISED,PAIMANA_TRANSITION,9,1,
P-701377,2025-09,2025-12-01,REVISED,2026-03-01,REVISED,PAIMANA,3,0,REPORTING_REGIME_CHANGE
P-701383,2025-08,2026-03-01,REVISED,2026-03-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701383,2025-09,2026-03-01,REVISED,2026-03-01,REVISED,PAIMANA,0,1,
P-701386,2025-08,2026-06-01,REVISED,2026-06-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701386,2025-09,2026-06-01,REVISED,2028-06-01,REVISED,PAIMANA,24,0,REPORTING_REGIME_CHANGE
P-701391,2025-08,2025-01-01,REVISED,2025-12-01,REVISED,PAIMANA_TRANSITION,11,1,
P-701391,2025-09,2025-12-01,REVISED,2025-12-01,REVISED,PAIMANA,0,1,
P-701395,2025-08,2023-06-01,ORIGINAL,2025-12-01,ORIGINAL,PAIMANA_TRANSITION,30,1,
P-701395,2025-09,2025-12-01,ORIGINAL,2025-12-01,ORIGINAL,PAIMANA,0,1,
P-701396,2025-08,2026-06-01,REVISED,2026-06-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701396,2025-09,2026-06-01,REVISED,2026-06-01,REVISED,PAIMANA,0,1,
P-701398,2025-08,2025-03-01,REVISED,2026-06-01,REVISED,PAIMANA_TRANSITION,15,1,
P-701398,2025-09,2026-06-01,REVISED,2026-06-01,REVISED,PAIMANA,0,1,
P-701399,2025-08,2022-12-01,ORIGINAL,2025-12-01,ORIGINAL,PAIMANA_TRANSITION,36,1,
P-701399,2025-09,2025-12-01,ORIGINAL,2025-12-01,ORIGINAL,PAIMANA,0,1,
P-701399,2026-01,2025-12-01,ORIGINAL,2026-03-01,REVISED,PAIMANA,3,0,TARGET_SOURCE_TRANSITION
P-701400,2025-08,2026-03-01,REVISED,2026-03-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701400,2025-09,2026-03-01,REVISED,2026-03-01,REVISED,PAIMANA,0,1,
P-701404,2025-08,2024-12-01,REVISED,2024-12-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701404,2025-09,2024-12-01,REVISED,2026-06-01,REVISED,PAIMANA,18,0,REPORTING_REGIME_CHANGE
P-701405,2025-08,2025-12-01,REVISED,2025-12-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701405,2025-09,2025-12-01,REVISED,2025-12-01,REVISED,PAIMANA,0,1,
P-701406,2025-08,2026-03-01,REVISED,2026-03-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701406,2025-09,2026-03-01,REVISED,2026-03-01,REVISED,PAIMANA,0,1,
P-701408,2025-08,2024-12-01,REVISED,2025-12-01,REVISED,PAIMANA_TRANSITION,12,1,
P-701408,2025-09,2025-12-01,REVISED,2025-12-01,REVISED,PAIMANA,0,1,
P-701410,2025-08,2025-06-01,REVISED,2026-06-01,REVISED,PAIMANA_TRANSITION,12,1,
P-701410,2025-09,2026-06-01,REVISED,2026-06-01,REVISED,PAIMANA,0,1,
P-701411,2025-08,2025-10-01,REVISED,2025-10-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701411,2025-09,2025-10-01,REVISED,2025-10-01,REVISED,PAIMANA,0,1,
P-701411,2026-03,2025-10-01,REVISED,2026-06-01,REVISED,PAIMANA,8,1,
P-701412,2025-08,2026-03-01,REVISED,2026-03-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701412,2025-09,2026-03-01,REVISED,2026-03-01,REVISED,PAIMANA,0,1,
P-701415,2025-02,2026-03-01,ORIGINAL,2026-03-01,REVISED,OCMS_LEGACY,0,1,
P-701415,2025-04,2026-03-01,REVISED,2027-12-01,ANTICIPATED,OCMS_LEGACY,21,0,TARGET_SOURCE_TRANSITION
P-701415,2025-05,2027-12-01,ANTICIPATED,2027-12-01,REVISED,OCMS_LEGACY,0,1,
P-701415,2025-07,2027-12-01,REVISED,2026-03-01,REVISED,PAIMANA_TRANSITION,-21,0,REPORTING_REGIME_CHANGE
P-701415,2025-08,2026-03-01,REVISED,2026-03-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701415,2025-09,2026-03-01,REVISED,2026-03-01,REVISED,PAIMANA,0,1,
P-701565,2025-02,2025-12-01,ORIGINAL,2025-12-01,REVISED,OCMS_LEGACY,0,1,
P-701565,2025-03,2025-12-01,REVISED,2025-12-01,ORIGINAL,OCMS_LEGACY,0,1,
P-701565,2025-04,2025-12-01,ORIGINAL,2025-12-01,ANTICIPATED,OCMS_LEGACY,0,1,
P-701565,2025-05,2025-12-01,ANTICIPATED,2025-12-01,REVISED,OCMS_LEGACY,0,1,
P-701565,2025-07,2025-12-01,REVISED,2025-12-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701565,2025-08,2025-12-01,REVISED,2025-12-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701565,2025-09,2025-12-01,REVISED,2025-12-01,REVISED,PAIMANA,0,1,
P-701574,2025-08,2028-10-01,REVISED,2028-10-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701574,2025-09,2028-10-01,REVISED,2028-10-01,REVISED,PAIMANA,0,1,
P-701576,2025-08,2026-01-01,REVISED,2026-01-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701576,2025-09,2026-01-01,REVISED,2026-01-01,REVISED,PAIMANA,0,1,
P-701577,2025-08,2025-08-01,ORIGINAL,2025-08-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-701577,2025-09,2025-08-01,ORIGINAL,2025-08-01,ORIGINAL,PAIMANA,0,1,
P-701586,2025-08,2026-11-01,REVISED,2026-11-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701586,2025-09,2026-11-01,REVISED,2026-11-01,REVISED,PAIMANA,0,1,
P-701593,2025-08,2026-03-01,REVISED,2026-03-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701593,2025-09,2026-03-01,REVISED,2026-03-01,REVISED,PAIMANA,0,1,
P-701597,2025-08,2025-09-01,REVISED,2025-09-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701597,2025-09,2025-09-01,REVISED,2025-09-01,REVISED,PAIMANA,0,1,
P-701597,2025-10,2025-09-01,REVISED,2026-03-01,REVISED,PAIMANA,6,1,
P-701598,2025-08,2025-03-01,REVISED,2025-09-01,REVISED,PAIMANA_TRANSITION,6,1,
P-701598,2025-09,2025-09-01,REVISED,2025-09-01,REVISED,PAIMANA,0,1,
P-701598,2025-10,2025-09-01,REVISED,2026-03-01,REVISED,PAIMANA,6,1,
P-701598,2026-04,2026-03-01,REVISED,2026-06-01,REVISED,PAIMANA,3,1,
P-701599,2025-08,2025-11-01,REVISED,2025-11-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701599,2025-09,2025-11-01,REVISED,2025-11-01,REVISED,PAIMANA,0,1,
P-701599,2025-11,2025-11-01,REVISED,2026-03-01,REVISED,PAIMANA,4,1,
P-701600,2025-08,2025-08-01,REVISED,2025-08-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701600,2025-09,2025-08-01,REVISED,2025-08-01,REVISED,PAIMANA,0,1,
P-701602,2025-08,2025-11-01,REVISED,2025-11-01,REVISED,PAIMANA_TRANSITION,0,1,
P-701602,2025-09,2025-11-01,REVISED,2025-11-01,REVISED,PAIMANA,0,1,
P-701602,2025-11,2025-11-01,REVISED,2026-05-01,REVISED,PAIMANA,6,1,
P-701657,2025-08,2026-09-01,ORIGINAL,2026-09-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-701657,2025-09,2026-09-01,ORIGINAL,2026-09-01,ORIGINAL,PAIMANA,0,1,
P-701658,2025-08,2028-02-01,ORIGINAL,2028-02-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-701658,2025-09,2028-02-01,ORIGINAL,2028-02-01,ORIGINAL,PAIMANA,0,1,
P-701719,2025-08,2022-07-01,ORIGINAL,2022-07-01,ORIGINAL,PAIMANA_TRANSITION,0,1,
P-701719,2025-09,2022-07-01,ORIGINAL,2022-07-01,ORIGINAL,PAIMANA,0,1,
