canonical_project_id,first_snapshot,last_snapshot,observed_months,calendar_span_months,coverage_pct,missing_month_count,missing_months
P-618489,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618490,2025-12,2026-04,5,5,100.0,0,
P-618491,2025-12,2026-04,5,5,100.0,0,
P-618492,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618493,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618494,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618495,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618496,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618497,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618498,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618499,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618500,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618501,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618502,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618503,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618504,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618505,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618506,2026-02,2026-04,3,3,100.0,0,
P-618507,2026-02,2026-04,3,3,100.0,0,
P-618508,2026-02,2026-04,3,3,100.0,0,
P-618509,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618511,2026-02,2026-04,3,3,100.0,0,
P-618512,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618513,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618514,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618515,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618516,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618517,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618518,2026-02,2026-04,3,3,100.0,0,
P-618519,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618520,2026-02,2026-04,3,3,100.0,0,
P-618521,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618522,2026-02,2026-04,3,3,100.0,0,
P-618523,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618524,2026-02,2026-04,3,3,100.0,0,
P-618525,2026-01,2026-04,4,4,100.0,0,
P-618526,2026-02,2026-04,3,3,100.0,0,
P-618527,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618529,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618530,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618531,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618532,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618533,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618535,2026-01,2026-04,4,4,100.0,0,
P-618536,2026-01,2026-04,4,4,100.0,0,
P-618537,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618538,2026-02,2026-04,3,3,100.0,0,
P-618539,2026-02,2026-04,3,3,100.0,0,
P-618540,2026-01,2026-04,4,4,100.0,0,
P-618541,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618543,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618544,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618545,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618546,2025-01,2026-02,9,14,64.29,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618547,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618548,2025-01,2026-02,9,14,64.29,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618549,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618550,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618551,2026-01,2026-04,4,4,100.0,0,
P-618552,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618553,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618554,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618555,2025-01,2026-03,10,15,66.67,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618556,2026-02,2026-04,3,3,100.0,0,
P-618557,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618558,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618559,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618560,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618561,2026-02,2026-04,3,3,100.0,0,
P-618562,2026-02,2026-04,3,3,100.0,0,
P-618563,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618564,2026-02,2026-04,3,3,100.0,0,
P-618565,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618566,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618567,2026-01,2026-04,4,4,100.0,0,
P-618568,2026-02,2026-04,3,3,100.0,0,
P-618569,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618570,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618571,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618572,2026-01,2026-04,4,4,100.0,0,
P-618574,2026-02,2026-04,3,3,100.0,0,
P-618575,2025-01,2026-02,9,14,64.29,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618576,2025-12,2026-04,5,5,100.0,0,
P-618577,2026-02,2026-04,3,3,100.0,0,
P-618578,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618579,2026-01,2026-04,4,4,100.0,0,
P-618580,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618581,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618582,2026-02,2026-04,3,3,100.0,0,
P-618583,2026-02,2026-04,3,3,100.0,0,
P-618584,2026-01,2026-04,4,4,100.0,0,
P-618585,2026-02,2026-04,3,3,100.0,0,
P-618586,2026-02,2026-04,3,3,100.0,0,
P-618588,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618589,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618590,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618591,2026-02,2026-04,3,3,100.0,0,
P-618592,2026-01,2026-04,4,4,100.0,0,
P-618593,2026-02,2026-04,3,3,100.0,0,
P-618594,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618595,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618596,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618597,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618598,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618599,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618600,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618601,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618602,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618603,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618604,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618605,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618606,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618607,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618608,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618609,2026-02,2026-04,3,3,100.0,0,
P-618610,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618611,2026-02,2026-04,3,3,100.0,0,
P-618612,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618613,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618614,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618615,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618616,2026-01,2026-04,4,4,100.0,0,
P-618617,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618618,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618619,2026-01,2026-04,4,4,100.0,0,
P-618620,2026-02,2026-04,3,3,100.0,0,
P-618621,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618622,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618623,2026-02,2026-04,3,3,100.0,0,
P-618624,2026-02,2026-04,3,3,100.0,0,
P-618625,2026-02,2026-04,3,3,100.0,0,
P-618626,2026-02,2026-04,3,3,100.0,0,
P-618627,2026-01,2026-04,4,4,100.0,0,
P-618628,2026-02,2026-04,3,3,100.0,0,
P-618629,2026-02,2026-04,3,3,100.0,0,
P-618630,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618631,2026-02,2026-04,3,3,100.0,0,
P-618632,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618633,2026-04,2026-04,1,1,100.0,0,
P-618634,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618635,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618636,2026-02,2026-04,3,3,100.0,0,
P-618637,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618638,2026-02,2026-04,3,3,100.0,0,
P-618639,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618640,2026-02,2026-04,3,3,100.0,0,
P-618641,2026-02,2026-04,3,3,100.0,0,
P-618642,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618644,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618645,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618647,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618649,2026-02,2026-04,3,3,100.0,0,
P-618650,2026-02,2026-04,3,3,100.0,0,
P-618651,2026-01,2026-04,4,4,100.0,0,
P-618652,2026-02,2026-04,3,3,100.0,0,
P-618653,2026-02,2026-04,3,3,100.0,0,
P-618654,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618655,2026-02,2026-04,3,3,100.0,0,
P-618661,2026-01,2026-04,4,4,100.0,0,
P-618662,2026-04,2026-04,1,1,100.0,0,
P-618663,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618664,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618665,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618666,2026-02,2026-04,3,3,100.0,0,
P-618667,2026-01,2026-04,4,4,100.0,0,
P-618668,2026-01,2026-04,4,4,100.0,0,
P-618669,2026-02,2026-04,3,3,100.0,0,
P-618671,2026-01,2026-04,4,4,100.0,0,
P-618672,2026-01,2026-04,4,4,100.0,0,
P-618673,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618674,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618675,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618676,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618677,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618678,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618680,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618681,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618682,2026-02,2026-04,3,3,100.0,0,
P-618684,2026-02,2026-04,3,3,100.0,0,
P-618685,2026-02,2026-04,3,3,100.0,0,
P-618686,2026-02,2026-04,3,3,100.0,0,
P-618687,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618688,2026-01,2026-04,4,4,100.0,0,
P-618689,2025-01,2026-02,9,14,64.29,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618690,2026-02,2026-04,3,3,100.0,0,
P-618691,2026-01,2026-04,4,4,100.0,0,
P-618692,2026-02,2026-04,3,3,100.0,0,
P-618693,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618694,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618695,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618696,2026-02,2026-02,1,1,100.0,0,
P-618697,2026-01,2026-04,4,4,100.0,0,
P-618698,2026-02,2026-04,3,3,100.0,0,
P-618699,2026-02,2026-04,3,3,100.0,0,
P-618700,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618701,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618702,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618704,2026-02,2026-04,3,3,100.0,0,
P-618705,2026-04,2026-04,1,1,100.0,0,
P-618706,2026-02,2026-04,3,3,100.0,0,
P-618707,2026-01,2026-04,4,4,100.0,0,
P-618708,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618709,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618710,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618711,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618712,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618713,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618714,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618715,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618716,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618717,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618718,2026-01,2026-04,4,4,100.0,0,
P-618719,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618720,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618721,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618722,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618723,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618724,2026-01,2026-04,4,4,100.0,0,
P-618725,2026-01,2026-04,4,4,100.0,0,
P-618726,2026-01,2026-04,4,4,100.0,0,
P-618727,2026-01,2026-04,4,4,100.0,0,
P-618728,2026-02,2026-04,3,3,100.0,0,
P-618734,2026-01,2026-04,4,4,100.0,0,
P-618735,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618736,2026-02,2026-04,3,3,100.0,0,
P-618737,2026-01,2026-04,4,4,100.0,0,
P-618738,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618739,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618740,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618741,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618742,2026-04,2026-04,1,1,100.0,0,
P-618743,2026-02,2026-04,3,3,100.0,0,
P-618744,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618745,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618746,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618747,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618748,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618749,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618751,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618754,2026-02,2026-04,3,3,100.0,0,
P-618755,2026-02,2026-04,3,3,100.0,0,
P-618756,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618757,2026-02,2026-04,3,3,100.0,0,
P-618758,2026-02,2026-04,3,3,100.0,0,
P-618759,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618760,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618761,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618762,2026-02,2026-04,3,3,100.0,0,
P-618764,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618765,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618766,2026-02,2026-04,3,3,100.0,0,
P-618768,2026-04,2026-04,1,1,100.0,0,
P-618769,2026-01,2026-04,4,4,100.0,0,
P-618770,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618771,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618772,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618773,2026-02,2026-04,3,3,100.0,0,
P-618774,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618775,2026-01,2026-04,4,4,100.0,0,
P-618776,2026-02,2026-04,3,3,100.0,0,
P-618777,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618778,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618779,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618782,2026-02,2026-04,3,3,100.0,0,
P-618783,2026-02,2026-04,3,3,100.0,0,
P-618784,2026-02,2026-04,3,3,100.0,0,
P-618785,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618786,2026-02,2026-04,3,3,100.0,0,
P-618787,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618788,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618789,2025-01,2026-02,9,14,64.29,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618790,2026-04,2026-04,1,1,100.0,0,
P-618791,2026-01,2026-04,4,4,100.0,0,
P-618792,2025-01,2026-04,10,16,62.5,6,2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
P-618793,2026-02,2026-04,3,3,100.0,0,
P-618794,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618795,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618796,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618797,2026-01,2026-04,4,4,100.0,0,
P-618798,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618799,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618800,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618801,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618803,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618804,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618805,2026-02,2026-04,3,3,100.0,0,
P-618806,2026-02,2026-04,3,3,100.0,0,
P-618807,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618808,2026-02,2026-04,3,3,100.0,0,
P-618809,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618810,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618811,2026-01,2026-04,4,4,100.0,0,
P-618812,2026-02,2026-04,3,3,100.0,0,
P-618813,2026-02,2026-04,3,3,100.0,0,
P-618814,2026-01,2026-04,4,4,100.0,0,
P-618815,2026-02,2026-04,3,3,100.0,0,
P-618816,2026-01,2026-03,3,3,100.0,0,
P-618817,2026-01,2026-04,4,4,100.0,0,
P-618818,2026-02,2026-04,3,3,100.0,0,
P-618819,2025-12,2026-04,5,5,100.0,0,
P-618820,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618821,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618822,2026-02,2026-04,3,3,100.0,0,
P-618823,2026-02,2026-04,3,3,100.0,0,
P-618824,2026-02,2026-04,3,3,100.0,0,
P-618825,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618826,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618827,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618828,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618829,2025-12,2026-04,5,5,100.0,0,
P-618830,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618831,2026-02,2026-04,3,3,100.0,0,
P-618832,2026-02,2026-04,3,3,100.0,0,
P-618833,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618834,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618835,2025-12,2026-04,5,5,100.0,0,
P-618836,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618837,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618838,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618839,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618840,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618841,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618843,2026-01,2026-04,4,4,100.0,0,
P-618844,2026-02,2026-04,3,3,100.0,0,
P-618845,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618846,2026-02,2026-04,3,3,100.0,0,
P-618847,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618848,2026-01,2026-04,4,4,100.0,0,
P-618849,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618850,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618851,2026-02,2026-04,3,3,100.0,0,
P-618852,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618853,2026-02,2026-04,3,3,100.0,0,
P-618854,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618855,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618856,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618858,2026-02,2026-04,3,3,100.0,0,
P-618859,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618861,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618862,2026-02,2026-04,3,3,100.0,0,
P-618863,2026-02,2026-04,3,3,100.0,0,
P-618864,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618865,2025-01,2026-04,11,16,68.75,5,2025-07;2025-08;2025-09;2025-10;2025-11
P-618866,2026-01,2026-04,4,4,100.0,0,
P-618867,2026-01,2026-04,4,4,100.0,0,
P-618868,2026-02,2026-04,3,3,100.0,0,
P-618869,2026-01,2026-04,4,4,100.0,0,
P-618870,2026-02,2026-04,3,3,100.0,0,
P-618871,2026-01,2026-04,4,4,100.0,0,
P-618872,2026-02,2026-04,3,3,100.0,0,
